node,year_construction,capacity_existing
HR,2018,0.05122178618054116
HR,2019,0.05699701184500056
HR,2021,0.03566501092793296
HU,2004,0.0269250270921161
HU,2005,0.007794524438114693
HU,2006,0.07061538313459112
HU,2007,0.11124413598877077
HU,2008,0.025683448006470017
HU,2009,0.007794524438114693
HU,2010,0.010135721818959826
HU,2011,0.11002135551451601
HU,2013,0.01713896872604666
HU,2014,0.07746426112529814
HU,2016,0.0346861146067582
HU,2017,0.043612925148165234
HU,2018,0.05694512549375334
HU,2019,0.04230588437681853
HU,2021,0.020440805831219287
IE,2004,0.019478020884948665
IE,2005,0.020489482341610247
IE,2006,0.05141936824578094
IE,2007,0.030788226949031904
IE,2008,0.011195531251372652
IE,2009,0.02418289033858568
IE,2010,0.015559787421978806
IE,2011,0.08974893110075757
IE,2012,0.016345567726139213
IE,2013,0.00860617251707028
IE,2014,0.05476289756977721
IE,2015,0.01978784373410407
IE,2016,0.01798860016579721
IE,2017,0.014329662467335184
IE,2018,0.03277249646570468
IE,2019,0.04734821441530417
IE,2020,0.007803152303909174
IE,2021,0.01875769508275233
IE,2022,0.013039127031431457
IT,2004,0.25621594923872787
IT,2005,0.05226350762753888
IT,2006,0.5416276366948389
IT,2007,0.301105065503639
IT,2008,0.05226350762753888
IT,2009,0.09636850704977752
IT,2011,1.3077474549864903
IT,2012,0.058595295453359855
IT,2013,0.7741486145458896
IT,2014,0.9871650794885427
IT,2016,0.3791912481194566
IT,2017,4.160906394002168
IT,2019,0.5780304980771346
IT,2021,0.38926635269150484
LT,2004,0.00581257245491993
LT,2005,0.0030174482190704704
LT,2006,0.002452607451980639
LT,2007,0.008063803061116351
LT,2008,0.009200228620259663
LT,2009,0.0006760365010174004
LT,2011,0.019552892063289425
LT,2012,0.002483631665174227
LT,2013,0.004004372112825136
LT,2014,0.011364341771801902
LT,2015,0.008008913588436466
LT,2016,0.005206162324994911
LT,2017,0.006971083127090338
LT,2018,0.03691003464858449
LT,2019,0.008739571429464202
LT,2020,0.00947557168401526
LT,2022,0.0048504778248989605
LU,2005,0.012676858527003274
LU,2006,0.0019670899293040556
LU,2007,0.027130256610837317
LU,2009,0.0018535002957962565
LU,2011,0.002849928657474299
LU,2013,0.030371067374624777
LU,2015,0.01571860848259629
LU,2017,0.020707316499966433
LU,2019,0.0172565343236038
LU,2020,0.10668093388296548
LV,2004,0.002840246830080915
LV,2005,0.0036172871222514905
LV,2006,0.0052458578656522335
LV,2007,0.006181353955882063
LV,2008,0.006447105943135253
LV,2009,0.0004949742769182296
LV,2010,0.002918872821391049
LV,2011,0.0024975479352071644
LV,2012,0.0016414104557374216
LV,2013,0.0034758662521495354
LV,2014,0.006952626244678463
LV,2015,0.0038353807098164628
LV,2016,0.0008352345127172299
LV,2017,0.006983720871883674
LV,2018,0.004177282340184529
LV,2019,0.0049112174906689055
LV,2020,0.0020906107662422573
LV,2021,0.005050749195990543
LV,2022,0.0011089894333749055
NL,2004,0.027220042541006073
NL,2005,0.050585997274338025
NL,2006,0.035985667981027744
NL,2007,0.08432808114774402
NL,2008,0.007294509480926341
NL,2009,0.03065605439054115
NL,2011,0.19744982036731273
NL,2013,0.036196951935608485
NL,2014,0.22128221022341443
NL,2015,0.013463350291698213
NL,2016,0.10336226117699207
NL,2017,0.13735234052128037
NL,2018,0.1682645418180561
NL,2019,0.2079939592574651
NL,2020,0.20981892697683885
NL,2021,0.0315304845828439
NL,2022,0.011408203476833013
NO,2004,1.4559245701027939
NO,2005,1.2639554493371186
NO,2006,0.8327526672763947
NO,2007,1.570470168657003
NO,2008,1.0501727600036999
NO,2009,0.8327526672763947
NO,2010,0.8111044645281846
NO,2011,0.5629416220563034
NO,2012,0.22212537861172255
NO,2013,0.32322906141759206
NO,2014,0.3037115290061117
NO,2015,0.04751455207143492
NO,2016,0.20644342065203594
NO,2017,0.11673781458948465
NO,2018,0.1145401904453129
NO,2019,0.5425240548473387
NO,2020,0.1996903363399001
PL,2009,0.0003746405507112084
PL,2010,0.009545159251207436
PL,2011,0.02188905037909949
PL,2012,0.016303531918033982
PL,2013,0.030205472638494747
PL,2014,0.04834122216021512
PL,2015,1.212093488367623
PL,2017,0.015326979039964831
PL,2019,0.12911183405482476
PL,2020,0.030505968794873668
PT,2004,0.0015573576589189273
PT,2005,0.001304994444901613
PT,2006,0.008643108160953433
PT,2007,0.003932415266744075
PT,2008,0.004995948195817976
PT,2009,0.0013538706740958415
PT,2010,0.012504584877326216
PT,2011,0.0036797146276856475
PT,2012,0.0011252263469405475
PT,2013,0.001482264761035017
PT,2014,0.13706983776095247
PT,2015,0.0009397176782722069
PT,2016,0.007816230144175713
PT,2017,0.004553907038029775
PT,2018,0.005987181938720546
PT,2019,0.005614698394303758
PT,2020,0.0058443543130444415
PT,2021,0.0013142788260371108
PT,2022,0.0035650252297065744
RO,2005,0.0033932537445775166
RO,2006,0.003224511481977478
RO,2007,0.007509216792116413
RO,2008,0.0016913464124362967
RO,2009,0.0027153170042274813
RO,2010,0.006002610428592226
RO,2011,0.010499536436857845
RO,2012,0.0002555142558773593
RO,2013,0.004326655723279796
RO,2014,0.004444240428111312
RO,2015,0.0009988743739271777
RO,2017,0.0022980641700564262
RO,2018,0.004521994862065053
RO,2019,0.003029916833446035
RO,2020,0.008359117921225213
RO,2022,0.003267728595043977
SE,2004,0.8130947644751345
SE,2005,0.412105132037843
SE,2006,0.7635361106660898
SE,2007,0.48568445748803896
SE,2008,0.4050478308249783
SE,2009,0.4223950782597251
SE,2010,0.19564217902603742
SE,2011,1.3215005437497966
SE,2012,0.13970671667648546
SE,2013,0.3863767251268664
SE,2014,0.310582917406569
SE,2015,0.32896446866211043
SE,2016,0.4261007914089846
SE,2017,0.004970836492535294
SE,2018,0.21071618122018776
SE,2019,0.6844463436606621
SE,2020,0.3628016187969151
SI,2004,0.019559580735873043
SI,2005,0.00433713510541868
SI,2006,0.033901647680800236
