node,year_construction,capacity_existing
RO,2021,0.0030483732637071326
RO,2022,0.009621449531984502
SE,1993,0.10225799066550499
SE,1994,0.06620348847078336
SE,1995,0.06620348847078336
SE,1996,0.06620348847078336
SE,1997,0.15601465163270975
SE,1998,0.06748632611447933
SE,1999,0.07037457702177706
SE,2000,0.2428404661819344
SE,2001,0.06620348847078336
SE,2002,0.06620348847078336
SE,2003,0.06620348847078336
SE,2004,0.1715092992064757
SE,2005,0.06802478588669301
SE,2006,0.1587195591350417
SE,2007,0.087013607713157
SE,2008,0.06620348847078336
SE,2009,0.07068034102009135
SE,2010,0.06620348847078336
SE,2011,0.40724682116383726
SE,2012,0.06620348847078336
SE,2013,0.16591680802674005
SE,2014,0.14635648858178626
SE,2015,0.15110026680413133
SE,2016,0.08635734549183827
SE,2017,0.06620348847078336
SE,2018,0.11641251276618465
SE,2019,0.06620348847078336
SE,2020,0.15983271455482603
SE,2021,0.0504899230393376
SI,1993,0.0025669331991087997
SI,1994,0.03190452458906377
SI,1995,0.0025669331991087997
SI,1996,0.0025669331991087997
SI,1997,0.020301763950545802
SI,1998,0.0025669331991087997
SI,1999,0.0025669331991087997
SI,2000,0.0025669331991087997
SI,2001,0.0025669331991087997
SI,2002,0.03780093599342775
SI,2003,0.0025669331991087997
SI,2004,0.016792307460185438
SI,2005,0.0025669331991087997
SI,2006,0.030194967907915104
SI,2007,0.025584371149681883
SI,2008,0.010670038638005927
SI,2009,0.0058913951919834975
SI,2010,0.0025669331991087997
SI,2011,0.02617147904702635
SI,2012,0.03831960019097238
SI,2013,0.016665279751057478
SI,2014,0.05320228142557814
SI,2015,0.004154307291167945
SI,2016,0.0025669331991087997
SI,2017,0.04354848416776232
SI,2018,0.03702748877477596
SI,2019,0.04199132026026219
SI,2020,0.0035522261820137894
SI,2022,0.035202127235156686
SK,1995,0.05583224965855671
SK,1996,0.008064145832693659
SK,1997,0.0007626333434300747
SK,1999,0.07411179737161061
SK,2001,0.078010040891765
SK,2002,0.03453318035404196
SK,2003,0.0035599350463847435
SK,2004,0.03785618399339674
SK,2006,0.014826892535901026
SK,2007,0.06740053961537662
SK,2009,0.010912282790759398
SK,2011,0.13753524607130163
SK,2013,0.014613756932696398
SK,2014,0.05471020406339988
SK,2015,0.03091547499308167
SK,2019,0.019962207211098315
SK,2020,0.0712281904325236
UK,1993,0.12184966187996442
UK,1994,0.2800404207080226
UK,1995,0.3729500124261974
UK,1996,0.12184966187996442
UK,1997,0.8894966689406619
UK,1998,0.13282432314600887
UK,1999,0.28708623537741995
UK,2000,0.18554784043095288
UK,2001,0.12184966187996442
UK,2002,0.7366903957487544
UK,2003,0.35582583297784404
UK,2004,0.12184966187996442
UK,2005,0.6862684917675137
UK,2006,0.5316728737716325
UK,2007,0.5464685345929892
UK,2008,0.12184966187996442
UK,2009,0.5499647358830179
UK,2010,0.12184966187996442
UK,2011,0.14609438771673935
UK,2012,0.12184966187996442
UK,2013,0.12184966187996442
UK,2014,0.8478310295228171
UK,2015,1.1996295603020937
UK,2016,0.12184966187996442
UK,2017,0.12184966187996442
UK,2018,0.12184966187996442
UK,2019,0.12184966187996442
UK,2020,0.12184966187996442
UK,2022,0.5393784408965561
