technology,capacity_type,location,0
wind_offshore,power,EE,3.048151539247577e-13
wind_offshore,power,EL,2.900293994719271e-13
wind_offshore,power,ES,3.055830944753814e-13
wind_offshore,power,FI,0.04430000000108853
wind_offshore,power,FR,0.002000000000094322
wind_offshore,power,HR,3.0983201665815485e-13
wind_offshore,power,HU,0.0
wind_offshore,power,IE,0.0252
wind_offshore,power,IT,3.097253575343157e-13
wind_offshore,power,LT,3.0729542845353964e-13
wind_offshore,power,LU,0.0
wind_offshore,power,LV,3.1188293253053663e-13
wind_offshore,power,NL,2.986200000001921
wind_offshore,power,NO,1.97664243336915e-12
wind_offshore,power,PL,3.114744020080556e-13
wind_offshore,power,PT,0.0252
wind_offshore,power,RO,3.1118118573100774e-13
wind_offshore,power,SE,0.1914000000013578
wind_offshore,power,SI,0.0
wind_offshore,power,SK,0.0
wind_offshore,power,UK,10.480400000000527
wind_onshore,power,AT,11.048560504000001
wind_onshore,power,BE,8.129689387
wind_onshore,power,BG,52.057212442447316
wind_onshore,power,CH,42.75919580817223
wind_onshore,power,CZ,76.20460719299841
wind_onshore,power,DE,106.97252483099967
wind_onshore,power,DK,21.146337464046912
wind_onshore,power,EE,2.7960159844700767
wind_onshore,power,EL,17.721215830284105
wind_onshore,power,ES,163.94940599041374
wind_onshore,power,FI,21.149705163173724
wind_onshore,power,FR,598.530504621103
wind_onshore,power,HR,12.808740727019371
wind_onshore,power,HU,53.07731244599978
wind_onshore,power,IE,12.848590300248595
wind_onshore,power,IT,178.28903694498013
wind_onshore,power,LT,4.7157813838995075
wind_onshore,power,LU,0.6938067229850701
wind_onshore,power,LV,4.455674290234913
wind_onshore,power,NL,48.86499999999655
wind_onshore,power,NO,9.690156448752116
wind_onshore,power,PL,96.66229283328153
wind_onshore,power,PT,5.749750000002699
wind_onshore,power,RO,85.87597445366258
wind_onshore,power,SE,13.131627793293301
wind_onshore,power,SI,2.1646427130216875e-12
wind_onshore,power,SK,7.118632167950464e-13
wind_onshore,power,UK,103.46572504903611
carbon_pipeline,power,AT-CH,3.5204458538742345e-12
carbon_pipeline,power,AT-CZ,5.637203229615117e-12
carbon_pipeline,power,AT-DE,3.330213268940013e-12
carbon_pipeline,power,AT-HU,3.53946271825187e-12
carbon_pipeline,power,AT-IT,2.9040476835385066e-12
carbon_pipeline,power,AT-SI,7.91760077901831e-12
carbon_pipeline,power,AT-SK,3.368833127052867e-12
carbon_pipeline,power,BE-DE,3.729689549973155e-12
carbon_pipeline,power,BE-FR,3.133575900687529e-12
carbon_pipeline,power,BE-LU,1.0634779257390543e-11
carbon_pipeline,power,BE-NL,8.291792761880345e-12
carbon_pipeline,power,BE-NO,8.420402467528677e-13
carbon_pipeline,power,BE-UK,2.4283678224382027e-12
carbon_pipeline,power,BG-EL,3.58984606431777e-12
carbon_pipeline,power,BG-RO,4.467719050059676e-12
carbon_pipeline,power,CH-AT,3.4947996344729602e-12
carbon_pipeline,power,CH-DE,2.9827716070793646e-12
carbon_pipeline,power,CH-FR,3.2231915656914533e-12
carbon_pipeline,power,CH-IT,2.7742543242721637e-12
carbon_pipeline,power,CZ-AT,5.6558583528325224e-12
carbon_pipeline,power,CZ-DE,3.95116188518036e-12
carbon_pipeline,power,CZ-PL,3.879436137279314e-12
carbon_pipeline,power,CZ-SK,4.558986142454459e-12
carbon_pipeline,power,DE-AT,3.292518046306696e-12
carbon_pipeline,power,DE-BE,3.764877113534047e-12
carbon_pipeline,power,DE-CH,2.969271265097092e-12
carbon_pipeline,power,DE-CZ,3.897526112509777e-12
carbon_pipeline,power,DE-DK,2.782221149382913e-12
carbon_pipeline,power,DE-FR,1.9588922866357975e-12
carbon_pipeline,power,DE-LU,4.4035831394717125e-12
carbon_pipeline,power,DE-NL,4.2885828661690754e-12
carbon_pipeline,power,DE-NO,9.40021807513756e-13
carbon_pipeline,power,DE-PL,2.383840595838381e-12
carbon_pipeline,power,DE-SE,1.10057407574687e-12
carbon_pipeline,power,DE-UK,1.6085449701041045e-12
carbon_pipeline,power,DK-DE,2.776626660143769e-12
carbon_pipeline,power,DK-NL,3.0929053408308016e-12
carbon_pipeline,power,DK-NO,1.4008046050482666e-12
carbon_pipeline,power,DK-SE,1.7443507798382985e-12
carbon_pipeline,power,DK-UK,1.891798204345534e-12
carbon_pipeline,power,EE-FI,2.2082739651300443e-12
carbon_pipeline,power,EE-LV,6.828114504041737e-12
carbon_pipeline,power,EL-BG,3.5828827865751767e-12
carbon_pipeline,power,EL-IT,1.59991752899804e-12
carbon_pipeline,power,ES-FR,1.5687588430725526e-12
carbon_pipeline,power,ES-PT,3.3494951700465875e-12
carbon_pipeline,power,FI-EE,2.1288256756797347e-12
carbon_pipeline,power,FI-NO,3.639777862459108e-12
carbon_pipeline,power,FI-SE,3.12723639422488e-12
carbon_pipeline,power,FR-BE,3.1493943448291113e-12
carbon_pipeline,power,FR-CH,3.229748375738376e-12
carbon_pipeline,power,FR-DE,1.956498910086509e-12
carbon_pipeline,power,FR-ES,1.516474782774634e-12
carbon_pipeline,power,FR-IT,1.6453259778921311e-12
carbon_pipeline,power,FR-LU,3.313958233852268e-12
carbon_pipeline,power,FR-NO,6.794137115735769e-13
carbon_pipeline,power,FR-UK,1.7229227912787437e-12
carbon_pipeline,power,HR-HU,4.448482844600004e-12
carbon_pipeline,power,HR-SI,7.693941517657214e-12
carbon_pipeline,power,HU-AT,3.550244525515434e-12
carbon_pipeline,power,HU-HR,4.473068305535362e-12
carbon_pipeline,power,HU-RO,3.241088987284082e-12
carbon_pipeline,power,HU-SI,4.104684649902578e-12
carbon_pipeline,power,HU-SK,8.966527697852188e-12
carbon_pipeline,power,IE-UK,4.1595547306374676e-12
carbon_pipeline,power,IT-AT,2.881835093527425e-12
carbon_pipeline,power,IT-CH,2.7726351220937363e-12
carbon_pipeline,power,IT-EL,1.5957644026777014e-12
carbon_pipeline,power,IT-FR,1.6523826741120232e-12
carbon_pipeline,power,IT-SI,3.841899567002792e-12
carbon_pipeline,power,LT-LV,8.384321819190504e-12
carbon_pipeline,power,LT-PL,3.288752076578219e-12
carbon_pipeline,power,LT-SE,1.7208012590903888e-12
carbon_pipeline,power,LU-BE,1.0660170759918128e-11
carbon_pipeline,power,LU-DE,4.398661630886836e-12
carbon_pipeline,power,LU-FR,3.3088037246559635e-12
carbon_pipeline,power,LV-EE,6.833426506958692e-12
carbon_pipeline,power,LV-LT,8.461056891786966e-12
carbon_pipeline,power,NL-BE,8.32463963933184e-12
carbon_pipeline,power,NL-DE,4.247922388079904e-12
carbon_pipeline,power,NL-DK,3.0591228599646567e-12
carbon_pipeline,power,NL-NO,9.457222983152712e-13
carbon_pipeline,power,NL-UK,2.571030520815473e-12
carbon_pipeline,power,NO-BE,8.507265812568373e-13
carbon_pipeline,power,NO-DE,9.35803020990829e-13
carbon_pipeline,power,NO-DK,1.416235393645256e-12
carbon_pipeline,power,NO-FI,3.5914854983633374e-12
carbon_pipeline,power,NO-FR,6.822164447806376e-13
carbon_pipeline,power,NO-NL,9.603516116400258e-13
carbon_pipeline,power,NO-SE,5.9958951328402335e-12
carbon_pipeline,power,NO-UK,9.131560446010055e-13
carbon_pipeline,power,PL-CZ,3.919853538146636e-12
carbon_pipeline,power,PL-DE,2.4457458191955086e-12
carbon_pipeline,power,PL-LT,3.1910342847507845e-12
carbon_pipeline,power,PL-SE,1.30603691959504e-12
carbon_pipeline,power,PL-SK,4.005625009151355e-12
carbon_pipeline,power,PT-ES,3.334092647487145e-12
carbon_pipeline,power,RO-BG,4.450435552199279e-12
carbon_pipeline,power,RO-HU,3.2679397752759045e-12
carbon_pipeline,power,SE-DE,1.1132782062792985e-12
carbon_pipeline,power,SE-DK,1.7844209252906523e-12
carbon_pipeline,power,SE-FI,3.105158540360845e-12
carbon_pipeline,power,SE-LT,1.6582353617201865e-12
carbon_pipeline,power,SE-NO,6.0254052619646735e-12
carbon_pipeline,power,SE-PL,1.2820410164370896e-12
carbon_pipeline,power,SI-AT,7.97192796007286e-12
carbon_pipeline,power,SI-HR,7.68909941389703e-12
carbon_pipeline,power,SI-HU,4.097623538746069e-12
carbon_pipeline,power,SI-IT,3.847360821680458e-12
carbon_pipeline,power,SK-AT,3.3913629818097485e-12
carbon_pipeline,power,SK-CZ,4.568502685955816e-12
carbon_pipeline,power,SK-HU,8.977246475481355e-12
carbon_pipeline,power,SK-PL,3.971471492679907e-12
carbon_pipeline,power,UK-BE,2.4097098095066136e-12
carbon_pipeline,power,UK-DE,1.583183764665409e-12
carbon_pipeline,power,UK-DK,1.874445161241469e-12
carbon_pipeline,power,UK-FR,1.7076518579400962e-12
carbon_pipeline,power,UK-IE,4.221325398562125e-12
carbon_pipeline,power,UK-NL,2.55519724260719e-12
carbon_pipeline,power,UK-NO,9.026477323036333e-13
natural_gas_pipeline,power,AT-CH,2.0637916918615773e-11
natural_gas_pipeline,power,AT-CZ,3.368724750737647e-11
natural_gas_pipeline,power,AT-DE,13.958333330010207
natural_gas_pipeline,power,AT-HU,6.3750000000108535
natural_gas_pipeline,power,AT-IT,47.91666667000861
natural_gas_pipeline,power,AT-SI,4.708333333024902
natural_gas_pipeline,power,AT-SK,10.291666670010407
natural_gas_pipeline,power,BE-DE,13.458333330011358
natural_gas_pipeline,power,BE-FR,36.2500000000096
natural_gas_pipeline,power,BE-LU,2.041666667031264
natural_gas_pipeline,power,BE-NL,13.791666670026283
natural_gas_pipeline,power,BE-NO,5.183329044738119e-12
natural_gas_pipeline,power,BE-UK,33.4583333300071
natural_gas_pipeline,power,BG-EL,4.916666667011066
natural_gas_pipeline,power,BG-RO,6.166666667013901
natural_gas_pipeline,power,CH-AT,2.0643017836592748e-11
natural_gas_pipeline,power,CH-DE,7.208333333009097
natural_gas_pipeline,power,CH-FR,4.16666666700995
natural_gas_pipeline,power,CH-IT,26.66666667000828
natural_gas_pipeline,power,CZ-AT,3.3657721662745145e-11
natural_gas_pipeline,power,CZ-DE,51.333333330012046
natural_gas_pipeline,power,CZ-PL,1.1666666670119676
natural_gas_pipeline,power,CZ-SK,51.916666670014024
natural_gas_pipeline,power,DE-AT,14.166666670010068
natural_gas_pipeline,power,DE-BE,16.500000000011404
natural_gas_pipeline,power,DE-CH,13.291666670008988
natural_gas_pipeline,power,DE-CZ,75.1666666700119
natural_gas_pipeline,power,DE-DK,5.666666667008329
natural_gas_pipeline,power,DE-FR,25.583333330005853
natural_gas_pipeline,power,DE-LU,1.1250000000133311
natural_gas_pipeline,power,DE-NL,24.750000000013024
natural_gas_pipeline,power,DE-NO,5.6742300451126605e-12
natural_gas_pipeline,power,DE-PL,9.750000000007203
natural_gas_pipeline,power,DE-SE,6.614193176365348e-12
natural_gas_pipeline,power,DE-UK,9.337855616396395e-12
natural_gas_pipeline,power,DK-DE,0.1666666670081496
natural_gas_pipeline,power,DK-NL,1.7783674947304618e-11
natural_gas_pipeline,power,DK-NO,8.30621713037056e-12
natural_gas_pipeline,power,DK-SE,16.500000000005205
natural_gas_pipeline,power,DK-UK,1.0942129151439396e-11
natural_gas_pipeline,power,EE-FI,2.9310000000064518
natural_gas_pipeline,power,EE-LV,7.437500000020861
natural_gas_pipeline,power,EL-BG,6.054000000011024
natural_gas_pipeline,power,EL-IT,20.295800000004725
natural_gas_pipeline,power,ES-FR,9.333333333005333
natural_gas_pipeline,power,ES-PT,6.000000000012165
natural_gas_pipeline,power,FI-EE,2.93100000000645
natural_gas_pipeline,power,FI-NO,2.0933802682168468e-11
natural_gas_pipeline,power,FI-SE,1.8004122411683126e-11
natural_gas_pipeline,power,FR-BE,11.250000000009669
natural_gas_pipeline,power,FR-CH,9.291666667009945
natural_gas_pipeline,power,FR-DE,1.2916000000058563
natural_gas_pipeline,power,FR-ES,6.875000000005399
natural_gas_pipeline,power,FR-IT,9.54473088659094e-12
natural_gas_pipeline,power,FR-LU,1.9547514987589786e-11
natural_gas_pipeline,power,FR-NO,4.020992254334456e-12
natural_gas_pipeline,power,FR-UK,9.934476422554658e-12
natural_gas_pipeline,power,HR-HU,2.1666666670138963
natural_gas_pipeline,power,HR-SI,0.3333333330203694
natural_gas_pipeline,power,HU-AT,2.0872983192633438e-11
natural_gas_pipeline,power,HU-HR,3.2500000000136966
natural_gas_pipeline,power,HU-RO,3.2083333330097425
natural_gas_pipeline,power,HU-SI,2.4256045307569637e-11
natural_gas_pipeline,power,HU-SK,5.380985287619392e-11
natural_gas_pipeline,power,IE-UK,2.522797709156379e-11
natural_gas_pipeline,power,IT-AT,8.083333333008804
natural_gas_pipeline,power,IT-CH,18.50000000000836
natural_gas_pipeline,power,IT-EL,9.349514692581119e-12
natural_gas_pipeline,power,IT-FR,9.543217067441103e-12
natural_gas_pipeline,power,IT-SI,1.208333333011862
natural_gas_pipeline,power,LT-LV,2.833333333026567
natural_gas_pipeline,power,LT-PL,2.419550000009752
natural_gas_pipeline,power,LT-SE,9.708058243965438e-12
natural_gas_pipeline,power,LU-BE,6.385101267637488e-11
natural_gas_pipeline,power,LU-DE,2.60829110318863e-11
natural_gas_pipeline,power,LU-FR,1.9539019093802802e-11
natural_gas_pipeline,power,LV-EE,3.045000000021592
natural_gas_pipeline,power,LV-LT,2.708333333026577
natural_gas_pipeline,power,NL-BE,58.20833333002613
natural_gas_pipeline,power,NL-DE,53.041666670012845
natural_gas_pipeline,power,NL-DK,1.7786441999052386e-11
natural_gas_pipeline,power,NL-NO,5.761132553859062e-12
natural_gas_pipeline,power,NL-UK,20.583333330007573
natural_gas_pipeline,power,NO-BE,20.333333330002585
natural_gas_pipeline,power,NO-DE,51.95833333000282
natural_gas_pipeline,power,NO-DK,11.152330000004211
natural_gas_pipeline,power,NO-FI,2.0945479317535545e-11
natural_gas_pipeline,power,NO-FR,23.750000000002014
natural_gas_pipeline,power,NO-NL,40.125000000002856
natural_gas_pipeline,power,NO-SE,3.534686824015017e-11
natural_gas_pipeline,power,NO-UK,62.45833333000277
natural_gas_pipeline,power,PL-CZ,2.3038534383403522e-11
natural_gas_pipeline,power,PL-DE,38.833333330007115
natural_gas_pipeline,power,PL-LT,2.5645000000097657
natural_gas_pipeline,power,PL-SE,7.482026262745047e-12
natural_gas_pipeline,power,PL-SK,2.3571279649355855e-11
natural_gas_pipeline,power,PT-ES,3.333333333012116
natural_gas_pipeline,power,RO-BG,33.58333333001377
natural_gas_pipeline,power,RO-HU,2.0833333330099575
natural_gas_pipeline,power,SE-DE,6.612650130876605e-12
natural_gas_pipeline,power,SE-DK,16.5000000000052
natural_gas_pipeline,power,SE-FI,1.8006524503359414e-11
natural_gas_pipeline,power,SE-LT,9.715403416089105e-12
natural_gas_pipeline,power,SE-NO,3.5327885262441696e-11
natural_gas_pipeline,power,SE-PL,7.480365303680945e-12
natural_gas_pipeline,power,SI-AT,4.761613389000164e-11
natural_gas_pipeline,power,SI-HR,2.2500000000238507
natural_gas_pipeline,power,SI-HU,2.426759166685121e-11
natural_gas_pipeline,power,SI-IT,0.9166666670115071
natural_gas_pipeline,power,SK-AT,65.4166666700102
natural_gas_pipeline,power,SK-CZ,19.083333330014295
natural_gas_pipeline,power,SK-HU,5.375000000028081
natural_gas_pipeline,power,SK-PL,2.3576247465137794e-11
natural_gas_pipeline,power,UK-BE,27.16666667000711
natural_gas_pipeline,power,UK-DE,9.338384483084875e-12
natural_gas_pipeline,power,UK-DK,1.0945724407993281e-11
natural_gas_pipeline,power,UK-FR,9.932721353527515e-12
natural_gas_pipeline,power,UK-IE,16.125000000012673
natural_gas_pipeline,power,UK-NL,7.0000000000076295
natural_gas_pipeline,power,UK-NO,5.5099657215508064e-12
power_line,power,AT-CH,1.5148443403144545
power_line,power,AT-CZ,0.9000000000100372
power_line,power,AT-DE,4.8200000000054475
power_line,power,AT-HU,0.30000000000732985
power_line,power,AT-IT,0.3440000000059104
power_line,power,AT-SI,0.9500000000138639
power_line,power,AT-SK,0.0
power_line,power,BE-DE,0.40000000000787217
power_line,power,BE-FR,0.6500000000063173
power_line,power,BE-LU,0.4000000000131835
power_line,power,BE-NL,0.9500000000169181
power_line,power,BE-NO,0.0
power_line,power,BE-UK,0.7500000000041815
power_line,power,BG-EL,0.30000000000622157
power_line,power,BG-RO,1.4999999999999503
power_line,power,CH-AT,1.2
power_line,power,CH-DE,0.6000000000048271
power_line,power,CH-FR,1.9000000000054003
power_line,power,CH-IT,2.5760000000042713
power_line,power,CZ-AT,0.9
power_line,power,CZ-DE,2.113111805821802
power_line,power,CZ-PL,0.8000000000075446
power_line,power,CZ-SK,2.199999999999956
power_line,power,DE-AT,4.82
power_line,power,DE-BE,0.4
power_line,power,DE-CH,0.325
power_line,power,DE-CZ,1.32
power_line,power,DE-DK,1.8500000000041952
power_line,power,DE-FR,1.7986584680718707
power_line,power,DE-LU,1.3999999999858326
power_line,power,DE-NL,1.4680000000081814
power_line,power,DE-NO,1.444000000001495
power_line,power,DE-PL,2.1470000000038763
power_line,power,DE-SE,0.60000000000184
power_line,power,DE-UK,5.312961801821187e-12
power_line,power,DK-DE,1.149
power_line,power,DK-NL,2.6999999999996454
power_line,power,DK-NO,1.110000000003274
power_line,power,DK-SE,2.415000000006359
power_line,power,DK-UK,1.3999999999711306
power_line,power,EE-FI,1.0160000000192815
power_line,power,EE-LV,0.8960000000110309
power_line,power,EL-BG,0.3
power_line,power,EL-IT,1.9999999999989095
power_line,power,ES-FR,7.849999999999865
power_line,power,ES-PT,3.9766730850044594
power_line,power,FI-EE,1.016
power_line,power,FI-NO,0.06100000001392676
power_line,power,FI-SE,2.300000000009
power_line,power,FR-BE,1.8
power_line,power,FR-CH,2.385
power_line,power,FR-DE,1.3
power_line,power,FR-ES,2.0
power_line,power,FR-IT,1.8820000000024542
power_line,power,FR-LU,1.3
power_line,power,FR-NO,0.0
power_line,power,FR-UK,2.51400000000281
power_line,power,HR-HU,1.499999999999969
power_line,power,HR-SI,0.6000000000296966
power_line,power,HU-AT,0.3
power_line,power,HU-HR,0.6
power_line,power,HU-RO,2.30108632845504
power_line,power,HU-SI,1.2857076882974486e-11
power_line,power,HU-SK,0.8000000000099478
power_line,power,IE-UK,0.9870000000076203
power_line,power,IT-AT,0.024
power_line,power,IT-CH,1.81
power_line,power,IT-EL,0.0
power_line,power,IT-FR,0.995
power_line,power,IT-SI,2.8049999999976487
power_line,power,LT-LV,0.9040000000126406
power_line,power,LT-PL,1.199999999998512
power_line,power,LT-SE,0.7000000000022064
power_line,power,LU-BE,0.4
power_line,power,LU-DE,0.0
power_line,power,LU-FR,1.2
power_line,power,LV-EE,0.679
power_line,power,LV-LT,1.059
power_line,power,NL-BE,0.95
power_line,power,NL-DE,1.468
power_line,power,NL-DK,0.7
power_line,power,NL-NO,0.6200000000015612
power_line,power,NL-UK,1.01600000000415
power_line,power,NO-BE,0.0
power_line,power,NO-DE,1.444
power_line,power,NO-DK,1.632
power_line,power,NO-FI,0.135
power_line,power,NO-FR,0.0
power_line,power,NO-NL,0.49
power_line,power,NO-SE,3.695000000027432
power_line,power,NO-UK,1.4000000000029331
power_line,power,PL-CZ,0.8
power_line,power,PL-DE,1.733
power_line,power,PL-LT,0.35
power_line,power,PL-SE,0.30000000000193894
power_line,power,PL-SK,1.5999999999999721
power_line,power,PT-ES,2.5
power_line,power,RO-BG,0.5
power_line,power,RO-HU,0.35
power_line,power,SE-DE,0.615
power_line,power,SE-DK,2.015
power_line,power,SE-FI,2.7
power_line,power,SE-LT,0.7
power_line,power,SE-NO,3.995
power_line,power,SE-PL,0.6
power_line,power,SI-AT,0.95
power_line,power,SI-HR,0.6
power_line,power,SI-HU,0.0
power_line,power,SI-IT,0.397
power_line,power,SK-AT,0.0
power_line,power,SK-CZ,0.6
power_line,power,SK-HU,0.7
power_line,power,SK-PL,0.6
power_line,power,UK-BE,0.75
power_line,power,UK-DE,0.0
power_line,power,UK-DK,0.0
power_line,power,UK-FR,2.514
power_line,power,UK-IE,0.984
power_line,power,UK-NL,1.016
power_line,power,UK-NO,1.4
battery,energy,AT,3.881042775389601e-12
battery,energy,BE,3.8817056055145235e-12
battery,energy,BG,5.89750874693091e-12
battery,energy,CH,3.88080491718754e-12
battery,energy,CZ,5.905192581179843e-12
battery,energy,DE,5.8724890350990235e-12
battery,energy,DK,5.95543310986944e-12
battery,energy,EE,5.952972927374254e-12
battery,energy,EL,5.845397128307056e-12
battery,energy,ES,5.7784617847555846e-12
battery,energy,FI,6.098813298836781e-12
battery,energy,FR,5.93908626576002e-12
battery,energy,HR,5.97785207034034e-12
battery,energy,HU,5.729089667609198e-12
battery,energy,IE,6.01355949752272e-12
battery,energy,IT,6.052627154323588e-12
battery,energy,LT,5.762337261262472e-12
battery,energy,LU,5.852611745859973e-12
battery,energy,LV,5.97130936806372e-12
battery,energy,NL,6.0806316701581915e-12
battery,energy,NO,5.832867492632735e-12
battery,energy,PL,6.086668655262131e-12
battery,energy,PT,6.014051498437532e-12
battery,energy,RO,5.71793065122096e-12
battery,energy,SE,5.962788836927725e-12
battery,energy,SI,5.923835182875464e-12
battery,energy,SK,5.707958025814578e-12
battery,energy,UK,5.949101098871558e-12
battery,power,AT,3.865574347233936e-12
battery,power,BE,3.865745255520104e-12
battery,power,BG,4.367617134441189e-12
battery,power,CH,3.862650812134056e-12
battery,power,CZ,4.3060438614140745e-12
battery,power,DE,4.285077629111305e-12
battery,power,DK,5.395299178434115e-12
battery,power,EE,5.558543443203221e-12
battery,power,EL,5.4568809723361745e-12
battery,power,ES,4.677976783997193e-12
battery,power,FI,5.73184223984324e-12
battery,power,FR,4.384645711721098e-12
battery,power,HR,4.852521082261251e-12
battery,power,HU,4.031193784728206e-12
battery,power,IE,4.775704340428432e-12
battery,power,IT,5.414749035797302e-12
battery,power,LT,5.179135993818902e-12
battery,power,LU,4.262814639287428e-12
battery,power,LV,5.735988262855891e-12
battery,power,NL,4.960667199772165e-12
battery,power,NO,5.449908564747042e-12
battery,power,PL,5.270537560636172e-12
battery,power,PT,4.7747534968227646e-12
battery,power,RO,4.05562488232336e-12
battery,power,SE,5.544639371104004e-12
battery,power,SI,4.884863071549386e-12
battery,power,SK,4.0263369100762164e-12
battery,power,UK,5.550071255043006e-12
hydrogen_storage,energy,AT,2.883290149797827e-10
hydrogen_storage,energy,BE,2.883290149797827e-10
hydrogen_storage,energy,BG,2.883290149797827e-10
hydrogen_storage,energy,CH,2.883290149797827e-10
hydrogen_storage,energy,CZ,2.883290149797827e-10
hydrogen_storage,energy,DE,2.883290149797827e-10
hydrogen_storage,energy,DK,2.883290149797827e-10
hydrogen_storage,energy,EE,2.883290149797827e-10
hydrogen_storage,energy,EL,2.883290149797827e-10
hydrogen_storage,energy,ES,2.883290149797827e-10
hydrogen_storage,energy,FI,2.883290149797827e-10
hydrogen_storage,energy,FR,2.883290149797827e-10
hydrogen_storage,energy,HR,2.883290149797827e-10
hydrogen_storage,energy,HU,2.883290149797827e-10
hydrogen_storage,energy,IE,2.883290149797827e-10
hydrogen_storage,energy,IT,2.883290149797827e-10
hydrogen_storage,energy,LT,2.883290149797827e-10
hydrogen_storage,energy,LU,2.883290149797827e-10
hydrogen_storage,energy,LV,2.883290149797827e-10
hydrogen_storage,energy,NL,2.883290149797827e-10
hydrogen_storage,energy,NO,2.883290149797827e-10
hydrogen_storage,energy,PL,2.883290149797827e-10
hydrogen_storage,energy,PT,2.883290149797827e-10
hydrogen_storage,energy,RO,2.883290149797827e-10
hydrogen_storage,energy,SE,2.883290149797827e-10
hydrogen_storage,energy,SI,2.883290149797827e-10
hydrogen_storage,energy,SK,2.883290149797827e-10
hydrogen_storage,energy,UK,2.883290149797827e-10
hydrogen_storage,power,AT,5.983884831429067e-13
hydrogen_storage,power,BE,5.984750348960482e-13
hydrogen_storage,power,BG,6.717352478352489e-13
hydrogen_storage,power,CH,5.984327359203631e-13
hydrogen_storage,power,CZ,6.708765253653143e-13
hydrogen_storage,power,DE,6.654043742003329e-13
hydrogen_storage,power,DK,8.26856043840573e-13
hydrogen_storage,power,EE,8.405459734638853e-13
hydrogen_storage,power,EL,8.107790463472352e-13
hydrogen_storage,power,ES,7.549219067839992e-13
hydrogen_storage,power,FI,8.301321125748117e-13
hydrogen_storage,power,FR,6.636471702270815e-13
hydrogen_storage,power,HR,7.556748976890244e-13
hydrogen_storage,power,HU,6.261126921354316e-13
hydrogen_storage,power,IE,7.201619543093838e-13
hydrogen_storage,power,IT,7.775421123828664e-13
hydrogen_storage,power,LT,7.888592656293627e-13
hydrogen_storage,power,LU,6.620303423717415e-13
hydrogen_storage,power,LV,8.365684754967707e-13
hydrogen_storage,power,NL,7.444084020045922e-13
hydrogen_storage,power,NO,8.010357755658569e-13
hydrogen_storage,power,PL,7.919004665472808e-13
hydrogen_storage,power,PT,7.217929281837731e-13
hydrogen_storage,power,RO,6.250511141686623e-13
hydrogen_storage,power,SE,8.23126343269804e-13
hydrogen_storage,power,SI,7.423500428834279e-13
hydrogen_storage,power,SK,6.250355821698028e-13
hydrogen_storage,power,UK,8.032931509660615e-13
natural_gas_storage,energy,AT,91177.156643274
natural_gas_storage,energy,BE,8185.328823237492
natural_gas_storage,energy,BG,6258.545802094563
natural_gas_storage,energy,CH,0.0
natural_gas_storage,energy,CZ,22754.817341053098
natural_gas_storage,energy,DE,235511.002878586
natural_gas_storage,energy,DK,4991.01526
natural_gas_storage,energy,EE,0.0
natural_gas_storage,energy,EL,0.0
natural_gas_storage,energy,ES,31827.558396539753
natural_gas_storage,energy,FI,0.0
natural_gas_storage,energy,FR,102103.69371649575
natural_gas_storage,energy,HR,6110.307716308838
natural_gas_storage,energy,HU,66633.61762826241
natural_gas_storage,energy,IE,0.0
natural_gas_storage,energy,IT,195662.97720781213
natural_gas_storage,energy,LT,0.0
natural_gas_storage,energy,LU,0.0
natural_gas_storage,energy,LV,0.0
natural_gas_storage,energy,NL,101152.14163591324
natural_gas_storage,energy,NO,0.0
natural_gas_storage,energy,PL,34727.70236758038
natural_gas_storage,energy,PT,3668.378789669895
natural_gas_storage,energy,RO,31325.733078929057
natural_gas_storage,energy,SE,3673.613348445104
natural_gas_storage,energy,SI,0.0
natural_gas_storage,energy,SK,55388.75115523585
natural_gas_storage,energy,UK,13849.912320260759
natural_gas_storage,power,AT,43.22726266464325
natural_gas_storage,power,BE,7.064509936956469
natural_gas_storage,power,BG,1.9921872934631155
natural_gas_storage,power,CH,0.0
natural_gas_storage,power,CZ,39.18852234866592
natural_gas_storage,power,DE,300.7896079820389
natural_gas_storage,power,DK,14.962578869764217
natural_gas_storage,power,EE,0.0
natural_gas_storage,power,EL,0.0
natural_gas_storage,power,ES,12.470329142574915
natural_gas_storage,power,FI,0.0
natural_gas_storage,power,FR,143.27293327376842
natural_gas_storage,power,HR,3.177260333725027
natural_gas_storage,power,HU,34.58640535770427
natural_gas_storage,power,IE,0.0
natural_gas_storage,power,IT,264.32530870990433
natural_gas_storage,power,LT,0.0
natural_gas_storage,power,LU,0.0
natural_gas_storage,power,LV,0.0
natural_gas_storage,power,NL,72.7430985226957
natural_gas_storage,power,NO,0.0
natural_gas_storage,power,PL,34.48717988199269
natural_gas_storage,power,PT,3.639264672291562
natural_gas_storage,power,RO,18.187216706968524
natural_gas_storage,power,SE,3.668113396073732
natural_gas_storage,power,SI,0.0
natural_gas_storage,power,SK,32.60016935027116
natural_gas_storage,power,UK,52.07616193282642
pumped_hydro,energy,AT,110.32907420706651
pumped_hydro,energy,BE,5.710000000000001
pumped_hydro,energy,BG,25.344889132292632
pumped_hydro,energy,CH,84.80031019253384
pumped_hydro,energy,CZ,2.3000000000000003
pumped_hydro,energy,DE,26.092043921216057
pumped_hydro,energy,DK,0.0
pumped_hydro,energy,EE,0.0
pumped_hydro,energy,EL,5.14
pumped_hydro,energy,ES,125.70749864905048
pumped_hydro,energy,FI,0.0
