technology,capacity_type,location,year,none
oil_boiler_DH,power,SK,5,0.01658661
oil_boiler_DH,power,SK,6,0.016586613
oil_boiler_DH,power,SK,7,0.016586619
oil_boiler_DH,power,SK,8,0.016586625
oil_boiler_DH,power,SK,9,0.000333388
oil_boiler_DH,power,SK,10,5.39E-08
oil_boiler_DH,power,SK,11,7.26E-08
oil_boiler_DH,power,SK,12,9.66E-08
oil_boiler_DH,power,SK,13,1.38E-07
oil_boiler_DH,power,SK,14,2.77E-07
oil_boiler_DH,power,UK,0,0.039921001
oil_boiler_DH,power,UK,1,0.039921003
oil_boiler_DH,power,UK,2,0.039921005
oil_boiler_DH,power,UK,3,0.039921007
oil_boiler_DH,power,UK,4,0.03992101
oil_boiler_DH,power,UK,5,0.039921013
oil_boiler_DH,power,UK,6,0.038017338
oil_boiler_DH,power,UK,7,0.022709419
oil_boiler_DH,power,UK,8,0.003518892
oil_boiler_DH,power,UK,9,0.003518902
oil_boiler_DH,power,UK,10,5.23E-08
oil_boiler_DH,power,UK,11,7.04E-08
oil_boiler_DH,power,UK,12,9.41E-08
oil_boiler_DH,power,UK,13,1.34E-07
oil_boiler_DH,power,UK,14,2.72E-07
oil_plant,power,AT,0,3.61E-09
oil_plant,power,AT,1,5.77E-09
oil_plant,power,AT,2,7.76E-09
oil_plant,power,AT,3,9.80E-09
oil_plant,power,AT,4,1.20E-08
oil_plant,power,AT,5,1.44E-08
oil_plant,power,AT,6,1.71E-08
oil_plant,power,AT,7,2.02E-08
oil_plant,power,AT,8,2.38E-08
oil_plant,power,AT,9,2.81E-08
oil_plant,power,AT,10,3.36E-08
oil_plant,power,AT,11,4.07E-08
oil_plant,power,AT,12,5.08E-08
oil_plant,power,AT,13,6.82E-08
oil_plant,power,AT,14,1.27E-07
oil_plant,power,BE,0,3.67E-09
oil_plant,power,BE,1,5.88E-09
oil_plant,power,BE,2,7.94E-09
oil_plant,power,BE,3,1.01E-08
oil_plant,power,BE,4,1.24E-08
oil_plant,power,BE,5,1.48E-08
oil_plant,power,BE,6,1.75E-08
oil_plant,power,BE,7,2.06E-08
oil_plant,power,BE,8,2.42E-08
oil_plant,power,BE,9,2.85E-08
oil_plant,power,BE,10,3.39E-08
oil_plant,power,BE,11,4.10E-08
oil_plant,power,BE,12,5.11E-08
oil_plant,power,BE,13,6.85E-08
oil_plant,power,BE,14,1.27E-07
oil_plant,power,BG,0,3.66E-09
oil_plant,power,BG,1,5.88E-09
oil_plant,power,BG,2,7.95E-09
oil_plant,power,BG,3,1.01E-08
oil_plant,power,BG,4,1.23E-08
oil_plant,power,BG,5,1.48E-08
oil_plant,power,BG,6,1.75E-08
oil_plant,power,BG,7,2.06E-08
oil_plant,power,BG,8,2.42E-08
oil_plant,power,BG,9,2.85E-08
oil_plant,power,BG,10,3.39E-08
oil_plant,power,BG,11,4.10E-08
oil_plant,power,BG,12,5.12E-08
oil_plant,power,BG,13,6.85E-08
oil_plant,power,BG,14,1.27E-07
oil_plant,power,CH,0,3.62E-09
oil_plant,power,CH,1,5.77E-09
oil_plant,power,CH,2,7.77E-09
oil_plant,power,CH,3,9.81E-09
oil_plant,power,CH,4,1.20E-08
oil_plant,power,CH,5,1.44E-08
oil_plant,power,CH,6,1.71E-08
oil_plant,power,CH,7,2.02E-08
oil_plant,power,CH,8,2.38E-08
oil_plant,power,CH,9,2.82E-08
oil_plant,power,CH,10,3.36E-08
oil_plant,power,CH,11,4.07E-08
oil_plant,power,CH,12,5.09E-08
oil_plant,power,CH,13,6.83E-08
oil_plant,power,CH,14,1.27E-07
oil_plant,power,CZ,0,0.000400001
oil_plant,power,CZ,1,0.000400002
oil_plant,power,CZ,2,0.000400004
oil_plant,power,CZ,3,0.000400006
oil_plant,power,CZ,4,8.50E-09
oil_plant,power,CZ,5,1.14E-08
oil_plant,power,CZ,6,1.44E-08
oil_plant,power,CZ,7,1.77E-08
oil_plant,power,CZ,8,2.15E-08
oil_plant,power,CZ,9,2.60E-08
oil_plant,power,CZ,10,3.15E-08
oil_plant,power,CZ,11,3.88E-08
oil_plant,power,CZ,12,4.90E-08
oil_plant,power,CZ,13,6.65E-08
oil_plant,power,CZ,14,1.25E-07
oil_plant,power,DE,0,0.464200001
oil_plant,power,DE,1,0.426200001
oil_plant,power,DE,2,0.219200002
oil_plant,power,DE,3,0.121900003
oil_plant,power,DE,4,0.121900004
oil_plant,power,DE,5,0.121900006
oil_plant,power,DE,6,0.121900008
oil_plant,power,DE,7,0.02480001
oil_plant,power,DE,8,0.024800013
oil_plant,power,DE,9,0.024800017
oil_plant,power,DE,10,2.35E-08
oil_plant,power,DE,11,3.16E-08
oil_plant,power,DE,12,4.25E-08
oil_plant,power,DE,13,6.07E-08
oil_plant,power,DE,14,1.21E-07
oil_plant,power,DK,0,3.39E-09
oil_plant,power,DK,1,5.51E-09
oil_plant,power,DK,2,7.48E-09
oil_plant,power,DK,3,9.48E-09
oil_plant,power,DK,4,1.16E-08
oil_plant,power,DK,5,1.40E-08
oil_plant,power,DK,6,1.66E-08
oil_plant,power,DK,7,1.96E-08
oil_plant,power,DK,8,2.32E-08
oil_plant,power,DK,9,2.74E-08
oil_plant,power,DK,10,3.28E-08
oil_plant,power,DK,11,3.98E-08
oil_plant,power,DK,12,4.98E-08
oil_plant,power,DK,13,6.71E-08
oil_plant,power,DK,14,1.26E-07
oil_plant,power,EE,0,0.035000001
oil_plant,power,EE,1,0.035000001
oil_plant,power,EE,2,0.035000002
oil_plant,power,EE,3,0.035000003
oil_plant,power,EE,4,0.035000004
oil_plant,power,EE,5,0.035000006
oil_plant,power,EE,6,0.035000007
oil_plant,power,EE,7,0.035000009
oil_plant,power,EE,8,0.035000012
oil_plant,power,EE,9,0.035000015
oil_plant,power,EE,10,0.03500002
oil_plant,power,EE,11,2.87E-08
oil_plant,power,EE,12,3.97E-08
oil_plant,power,EE,13,5.80E-08
oil_plant,power,EE,14,1.18E-07
oil_plant,power,EL,0,0.126860001
oil_plant,power,EL,1,0.126860001
oil_plant,power,EL,2,0.126860002
oil_plant,power,EL,3,0.126860003
oil_plant,power,EL,4,0.126860005
oil_plant,power,EL,5,0.126860006
oil_plant,power,EL,6,0.042860008
oil_plant,power,EL,7,0.042860011
oil_plant,power,EL,8,0.042860014
oil_plant,power,EL,9,1.93E-08
oil_plant,power,EL,10,2.53E-08
oil_plant,power,EL,11,3.29E-08
oil_plant,power,EL,12,4.35E-08
oil_plant,power,EL,13,6.14E-08
oil_plant,power,EL,14,1.21E-07
oil_plant,power,ES,0,1.333460001
oil_plant,power,ES,1,0.404350002
oil_plant,power,ES,2,0.323700003
oil_plant,power,ES,3,0.168000004
oil_plant,power,ES,4,0.088300006
oil_plant,power,ES,5,0.058800008
oil_plant,power,ES,6,1.18E-08
oil_plant,power,ES,7,1.53E-08
oil_plant,power,ES,8,1.93E-08
oil_plant,power,ES,9,2.39E-08
oil_plant,power,ES,10,2.96E-08
oil_plant,power,ES,11,3.69E-08
oil_plant,power,ES,12,4.72E-08
oil_plant,power,ES,13,6.48E-08
oil_plant,power,ES,14,1.24E-07
oil_plant,power,FI,0,0.326000001
oil_plant,power,FI,1,0.326000001
oil_plant,power,FI,2,0.326000002
oil_plant,power,FI,3,0.326000003
oil_plant,power,FI,4,0.326000004
oil_plant,power,FI,5,0.326000006
oil_plant,power,FI,6,0.326000007
oil_plant,power,FI,7,0.326000009
oil_plant,power,FI,8,0.326000012
oil_plant,power,FI,9,0.326000015
oil_plant,power,FI,10,0.32600002
oil_plant,power,FI,11,2.86E-08
oil_plant,power,FI,12,3.97E-08
oil_plant,power,FI,13,5.79E-08
oil_plant,power,FI,14,1.18E-07
oil_plant,power,FR,0,0.508840001
oil_plant,power,FR,1,0.476880001
oil_plant,power,FR,2,0.367680002
oil_plant,power,FR,3,0.112080003
oil_plant,power,FR,4,0.112080004
oil_plant,power,FR,5,0.091680005
oil_plant,power,FR,6,0.077930007
oil_plant,power,FR,7,0.071430008
oil_plant,power,FR,8,0.071430011
oil_plant,power,FR,9,0.071430013
oil_plant,power,FR,10,0.011080017
oil_plant,power,FR,11,0.011080022
oil_plant,power,FR,12,0.011080029
oil_plant,power,FR,13,0.004400043
oil_plant,power,FR,14,1.08E-07
oil_plant,power,HR,0,3.57E-09
oil_plant,power,HR,1,5.72E-09
oil_plant,power,HR,2,7.71E-09
oil_plant,power,HR,3,9.73E-09
oil_plant,power,HR,4,1.19E-08
oil_plant,power,HR,5,1.42E-08
oil_plant,power,HR,6,1.69E-08
oil_plant,power,HR,7,1.99E-08
oil_plant,power,HR,8,2.34E-08
oil_plant,power,HR,9,2.77E-08
oil_plant,power,HR,10,3.31E-08
oil_plant,power,HR,11,4.01E-08
oil_plant,power,HR,12,5.02E-08
oil_plant,power,HR,13,6.74E-08
oil_plant,power,HR,14,1.26E-07
oil_plant,power,HU,0,3.62E-09
oil_plant,power,HU,1,5.79E-09
oil_plant,power,HU,2,7.79E-09
oil_plant,power,HU,3,9.84E-09
oil_plant,power,HU,4,1.20E-08
oil_plant,power,HU,5,1.44E-08
oil_plant,power,HU,6,1.71E-08
oil_plant,power,HU,7,2.02E-08
oil_plant,power,HU,8,2.38E-08
oil_plant,power,HU,9,2.81E-08
oil_plant,power,HU,10,3.35E-08
oil_plant,power,HU,11,4.06E-08
oil_plant,power,HU,12,5.08E-08
oil_plant,power,HU,13,6.81E-08
oil_plant,power,HU,14,1.27E-07
oil_plant,power,IE,0,0.214200001
oil_plant,power,IE,1,0.214200001
oil_plant,power,IE,2,0.214200002
oil_plant,power,IE,3,0.214200003
oil_plant,power,IE,4,0.214200004
oil_plant,power,IE,5,0.214200006
oil_plant,power,IE,6,0.214200008
oil_plant,power,IE,7,0.11020001
oil_plant,power,IE,8,0.110200013
oil_plant,power,IE,9,0.110200017
oil_plant,power,IE,10,2.35E-08
oil_plant,power,IE,11,3.14E-08
oil_plant,power,IE,12,4.23E-08
oil_plant,power,IE,13,6.04E-08
oil_plant,power,IE,14,1.21E-07
oil_plant,power,IT,0,0.806000001
oil_plant,power,IT,1,0.630000002
oil_plant,power,IT,2,0.630000003
oil_plant,power,IT,3,0.630000004
oil_plant,power,IT,4,0.630000006
oil_plant,power,IT,5,0.630000008
oil_plant,power,IT,6,1.16E-08
oil_plant,power,IT,7,1.51E-08
oil_plant,power,IT,8,1.91E-08
oil_plant,power,IT,9,2.37E-08
oil_plant,power,IT,10,2.93E-08
oil_plant,power,IT,11,3.66E-08
oil_plant,power,IT,12,4.69E-08
oil_plant,power,IT,13,6.44E-08
oil_plant,power,IT,14,1.23E-07
oil_plant,power,LT,0,3.40E-09
oil_plant,power,LT,1,5.52E-09
oil_plant,power,LT,2,7.49E-09
oil_plant,power,LT,3,9.50E-09
oil_plant,power,LT,4,1.16E-08
oil_plant,power,LT,5,1.40E-08
oil_plant,power,LT,6,1.66E-08
oil_plant,power,LT,7,1.96E-08
oil_plant,power,LT,8,2.32E-08
oil_plant,power,LT,9,2.75E-08
oil_plant,power,LT,10,3.28E-08
oil_plant,power,LT,11,3.98E-08
oil_plant,power,LT,12,4.99E-08
oil_plant,power,LT,13,6.72E-08
oil_plant,power,LT,14,1.26E-07
oil_plant,power,LU,0,3.59E-09
oil_plant,power,LU,1,5.75E-09
oil_plant,power,LU,2,7.74E-09
oil_plant,power,LU,3,9.78E-09
oil_plant,power,LU,4,1.20E-08
oil_plant,power,LU,5,1.44E-08
oil_plant,power,LU,6,1.71E-08
oil_plant,power,LU,7,2.02E-08
oil_plant,power,LU,8,2.38E-08
oil_plant,power,LU,9,2.81E-08
oil_plant,power,LU,10,3.35E-08
oil_plant,power,LU,11,4.07E-08
oil_plant,power,LU,12,5.08E-08
oil_plant,power,LU,13,6.82E-08
oil_plant,power,LU,14,1.27E-07
oil_plant,power,LV,0,3.38E-09
oil_plant,power,LV,1,5.50E-09
oil_plant,power,LV,2,7.47E-09
oil_plant,power,LV,3,9.47E-09
oil_plant,power,LV,4,1.16E-08
oil_plant,power,LV,5,1.39E-08
oil_plant,power,LV,6,1.66E-08
oil_plant,power,LV,7,1.96E-08
oil_plant,power,LV,8,2.31E-08
oil_plant,power,LV,9,2.74E-08
oil_plant,power,LV,10,3.27E-08
oil_plant,power,LV,11,3.98E-08
oil_plant,power,LV,12,4.98E-08
oil_plant,power,LV,13,6.71E-08
oil_plant,power,LV,14,1.26E-07
oil_plant,power,NL,0,3.59E-09
oil_plant,power,NL,1,5.72E-09
oil_plant,power,NL,2,7.69E-09
oil_plant,power,NL,3,9.70E-09
oil_plant,power,NL,4,1.19E-08
oil_plant,power,NL,5,1.42E-08
oil_plant,power,NL,6,1.68E-08
oil_plant,power,NL,7,1.99E-08
oil_plant,power,NL,8,2.34E-08
oil_plant,power,NL,9,2.77E-08
oil_plant,power,NL,10,3.30E-08
oil_plant,power,NL,11,4.01E-08
oil_plant,power,NL,12,5.01E-08
oil_plant,power,NL,13,6.74E-08
oil_plant,power,NL,14,1.26E-07
oil_plant,power,NO,0,3.40E-09
oil_plant,power,NO,1,5.53E-09
oil_plant,power,NO,2,7.50E-09
oil_plant,power,NO,3,9.50E-09
oil_plant,power,NO,4,1.16E-08
oil_plant,power,NO,5,1.40E-08
oil_plant,power,NO,6,1.66E-08
oil_plant,power,NO,7,1.96E-08
oil_plant,power,NO,8,2.32E-08
oil_plant,power,NO,9,2.75E-08
oil_plant,power,NO,10,3.28E-08
oil_plant,power,NO,11,3.98E-08
oil_plant,power,NO,12,4.99E-08
oil_plant,power,NO,13,6.72E-08
oil_plant,power,NO,14,1.26E-07
oil_plant,power,PL,0,3.49E-09
oil_plant,power,PL,1,5.63E-09
oil_plant,power,PL,2,7.61E-09
oil_plant,power,PL,3,9.62E-09
oil_plant,power,PL,4,1.18E-08
oil_plant,power,PL,5,1.41E-08
oil_plant,power,PL,6,1.67E-08
oil_plant,power,PL,7,1.98E-08
oil_plant,power,PL,8,2.33E-08
oil_plant,power,PL,9,2.76E-08
oil_plant,power,PL,10,3.29E-08
oil_plant,power,PL,11,3.99E-08
oil_plant,power,PL,12,5.00E-08
oil_plant,power,PL,13,6.73E-08
oil_plant,power,PL,14,1.26E-07
oil_plant,power,PT,0,0.111712001
oil_plant,power,PT,1,0.094432002
oil_plant,power,PT,2,0.067422004
oil_plant,power,PT,3,0.025436006
oil_plant,power,PT,4,8.55E-09
oil_plant,power,PT,5,1.14E-08
oil_plant,power,PT,6,1.44E-08
oil_plant,power,PT,7,1.76E-08
oil_plant,power,PT,8,2.14E-08
oil_plant,power,PT,9,2.58E-08
oil_plant,power,PT,10,3.13E-08
oil_plant,power,PT,11,3.85E-08
oil_plant,power,PT,12,4.87E-08
oil_plant,power,PT,13,6.62E-08
oil_plant,power,PT,14,1.25E-07
oil_plant,power,RO,0,0.022800001
oil_plant,power,RO,1,0.022800001
oil_plant,power,RO,2,0.022800002
oil_plant,power,RO,3,0.022800004
oil_plant,power,RO,4,0.022800005
oil_plant,power,RO,5,0.022800007
oil_plant,power,RO,6,0.022800009
oil_plant,power,RO,7,0.022800012
oil_plant,power,RO,8,1.66E-08
oil_plant,power,RO,9,2.16E-08
oil_plant,power,RO,10,2.76E-08
oil_plant,power,RO,11,3.52E-08
oil_plant,power,RO,12,4.59E-08
oil_plant,power,RO,13,6.37E-08
oil_plant,power,RO,14,1.24E-07
oil_plant,power,SE,0,3.40E-09
oil_plant,power,SE,1,5.53E-09
oil_plant,power,SE,2,7.50E-09
oil_plant,power,SE,3,9.51E-09
oil_plant,power,SE,4,1.16E-08
oil_plant,power,SE,5,1.40E-08
oil_plant,power,SE,6,1.66E-08
oil_plant,power,SE,7,1.96E-08
oil_plant,power,SE,8,2.32E-08
oil_plant,power,SE,9,2.75E-08
oil_plant,power,SE,10,3.28E-08
oil_plant,power,SE,11,3.98E-08
oil_plant,power,SE,12,4.99E-08
oil_plant,power,SE,13,6.71E-08
oil_plant,power,SE,14,1.26E-07
oil_plant,power,SI,0,3.50E-09
oil_plant,power,SI,1,5.65E-09
oil_plant,power,SI,2,7.63E-09
oil_plant,power,SI,3,9.64E-09
oil_plant,power,SI,4,1.18E-08
oil_plant,power,SI,5,1.41E-08
oil_plant,power,SI,6,1.68E-08
oil_plant,power,SI,7,1.98E-08
oil_plant,power,SI,8,2.33E-08
oil_plant,power,SI,9,2.76E-08
oil_plant,power,SI,10,3.30E-08
oil_plant,power,SI,11,4.00E-08
oil_plant,power,SI,12,5.01E-08
oil_plant,power,SI,13,6.74E-08
oil_plant,power,SI,14,1.26E-07
oil_plant,power,SK,0,3.60E-09
oil_plant,power,SK,1,5.76E-09
oil_plant,power,SK,2,7.76E-09
oil_plant,power,SK,3,9.80E-09
oil_plant,power,SK,4,1.20E-08
oil_plant,power,SK,5,1.44E-08
oil_plant,power,SK,6,1.71E-08
oil_plant,power,SK,7,2.02E-08
oil_plant,power,SK,8,2.38E-08
oil_plant,power,SK,9,2.81E-08
oil_plant,power,SK,10,3.35E-08
oil_plant,power,SK,11,4.06E-08
oil_plant,power,SK,12,5.07E-08
oil_plant,power,SK,13,6.81E-08
oil_plant,power,SK,14,1.27E-07
oil_plant,power,UK,0,0.321050001
oil_plant,power,UK,1,0.321050002
oil_plant,power,UK,2,0.248300003
oil_plant,power,UK,3,0.108300004
oil_plant,power,UK,4,0.108300006
oil_plant,power,UK,5,0.108300008
oil_plant,power,UK,6,1.16E-08
oil_plant,power,UK,7,1.51E-08
oil_plant,power,UK,8,1.90E-08
oil_plant,power,UK,9,2.36E-08
oil_plant,power,UK,10,2.92E-08
oil_plant,power,UK,11,3.65E-08
oil_plant,power,UK,12,4.68E-08
oil_plant,power,UK,13,6.43E-08
oil_plant,power,UK,14,1.23E-07
photovoltaics,power,AT,0,2.742218003
photovoltaics,power,AT,1,2.742218005
photovoltaics,power,AT,2,2.742218009
photovoltaics,power,AT,3,2.742218013
photovoltaics,power,AT,4,2.741532303
photovoltaics,power,AT,5,2.739932309
photovoltaics,power,AT,6,2.73741803
photovoltaics,power,AT,7,2.733718039
photovoltaics,power,AT,8,2.709118052
photovoltaics,power,AT,9,2.574544074
photovoltaics,power,AT,10,2.135744115
photovoltaics,power,AT,11,1.82462012
photovoltaics,power,AT,12,1.496340174
photovoltaics,power,AT,13,1.080840244
photovoltaics,power,AT,14,6.54E-07
photovoltaics,power,BE,0,6.870304385
photovoltaics,power,BE,1,6.870304387
photovoltaics,power,BE,2,6.870304391
photovoltaics,power,BE,3,6.870304395
photovoltaics,power,BE,4,6.868375828
photovoltaics,power,BE,5,6.863875835
photovoltaics,power,BE,6,6.856804414
photovoltaics,power,BE,7,6.833804423
photovoltaics,power,BE,8,6.18673725
photovoltaics,power,BE,9,4.681804511
photovoltaics,power,BE,10,3.719118497
photovoltaics,power,BE,11,3.502804592
photovoltaics,power,BE,12,2.992386271
photovoltaics,power,BE,13,1.730773015
photovoltaics,power,BE,14,6.56E-07
photovoltaics,power,BG,0,1.292944399
photovoltaics,power,BG,1,1.292944402
photovoltaics,power,BG,2,1.292944405
photovoltaics,power,BG,3,1.292944409
photovoltaics,power,BG,4,1.292944414
photovoltaics,power,BG,5,1.29294442
photovoltaics,power,BG,6,1.292944428
photovoltaics,power,BG,7,1.292944437
photovoltaics,power,BG,8,1.286744449
photovoltaics,power,BG,9,1.161344465
photovoltaics,power,BG,10,0.293634492
photovoltaics,power,BG,11,0.258000121
photovoltaics,power,BG,12,0.250000166
photovoltaics,power,BG,13,0.237000251
photovoltaics,power,BG,14,6.52E-07
photovoltaics,power,CH,0,3.645929013
photovoltaics,power,CH,1,3.645929016
photovoltaics,power,CH,2,3.64592902
photovoltaics,power,CH,3,3.645929024
photovoltaics,power,CH,4,3.645157601
photovoltaics,power,CH,5,3.643357607
photovoltaics,power,CH,6,3.640529045
photovoltaics,power,CH,7,3.631729055
photovoltaics,power,CH,8,3.589619063
photovoltaics,power,CH,9,3.446749083
photovoltaics,power,CH,10,2.903149091
photovoltaics,power,CH,11,2.263019146
photovoltaics,power,CH,12,1.759300151
photovoltaics,power,CH,13,1.159300238
photovoltaics,power,CH,14,6.58E-07
photovoltaics,power,CZ,0,2.152040014
photovoltaics,power,CZ,1,2.152040017
photovoltaics,power,CZ,2,2.152040021
photovoltaics,power,CZ,3,2.152040025
photovoltaics,power,CZ,4,2.151924315
photovoltaics,power,CZ,5,2.151654321
photovoltaics,power,CZ,6,2.151230043
photovoltaics,power,CZ,7,2.146300052
photovoltaics,power,CZ,8,1.656214064
photovoltaics,power,CZ,9,0.1515931
photovoltaics,power,CZ,10,0.024700115
photovoltaics,power,CZ,11,0.02080015
photovoltaics,power,CZ,12,0.015000191
photovoltaics,power,CZ,13,0.005000246
photovoltaics,power,CZ,14,6.50E-07
photovoltaics,power,DE,0,61.05124584
photovoltaics,power,DE,1,61.05124584
photovoltaics,power,DE,2,61.05124584
photovoltaics,power,DE,3,61.05124585
photovoltaics,power,DE,4,60.689985
photovoltaics,power,DE,5,59.84704301
photovoltaics,power,DE,6,58.52241988
photovoltaics,power,DE,7,56.40869691
photovoltaics,power,DE,8,50.01234807
photovoltaics,power,DE,9,34.66232282
photovoltaics,power,DE,10,23.86937216
photovoltaics,power,DE,11,21.35537219
photovoltaics,power,DE,12,18.24030387
photovoltaics,power,DE,13,10.81800024
photovoltaics,power,DE,14,6.55E-07
photovoltaics,power,DK,0,2.037513011
photovoltaics,power,DK,1,2.037513014
photovoltaics,power,DK,2,2.037513017
photovoltaics,power,DK,3,2.037513021
photovoltaics,power,DK,4,2.03750124
photovoltaics,power,DK,5,2.037473747
photovoltaics,power,DK,6,2.03743054
photovoltaics,power,DK,7,2.037363849
photovoltaics,power,DK,8,2.037013561
photovoltaics,power,DK,9,2.018880077
photovoltaics,power,DK,10,1.482767081
photovoltaics,power,DK,11,1.239525142
photovoltaics,power,DK,12,1.127625178
photovoltaics,power,DK,13,0.929000294
photovoltaics,power,DK,14,6.54E-07
photovoltaics,power,EE,0,0.370000002
photovoltaics,power,EE,1,0.370000005
photovoltaics,power,EE,2,0.370000008
photovoltaics,power,EE,3,0.370000013
photovoltaics,power,EE,4,0.370000018
photovoltaics,power,EE,5,0.370000024
photovoltaics,power,EE,6,0.370000032
photovoltaics,power,EE,7,0.370000042
photovoltaics,power,EE,8,0.370000054
photovoltaics,power,EE,9,0.370000069
photovoltaics,power,EE,10,0.37000009
photovoltaics,power,EE,11,0.370000119
photovoltaics,power,EE,12,0.369000165
photovoltaics,power,EE,13,0.296000251
photovoltaics,power,EE,14,6.60E-07
photovoltaics,power,EL,0,4.157394965
photovoltaics,power,EL,1,4.157394967
photovoltaics,power,EL,2,4.157394971
photovoltaics,power,EL,3,4.157394975
photovoltaics,power,EL,4,4.156867837
photovoltaics,power,EL,5,4.155637843
photovoltaics,power,EL,6,4.153704993
photovoltaics,power,EL,7,4.149945003
photovoltaics,power,EL,8,4.098484562
photovoltaics,power,EL,9,3.524405051
photovoltaics,power,EL,10,1.569905087
photovoltaics,power,EL,11,1.543555109
photovoltaics,power,EL,12,1.517100137
photovoltaics,power,EL,13,1.340100222
photovoltaics,power,EL,14,6.51E-07
photovoltaics,power,ES,0,18.02678976
photovoltaics,power,ES,1,18.02678976
photovoltaics,power,ES,2,18.02678977
photovoltaics,power,ES,3,18.02678977
photovoltaics,power,ES,4,17.98434406
photovoltaics,power,ES,5,17.88530407
photovoltaics,power,ES,6,17.72966979
photovoltaics,power,ES,7,17.0845898
photovoltaics,power,ES,8,14.25759973
photovoltaics,power,ES,9,13.50539976
photovoltaics,power,ES,10,13.14939993
photovoltaics,power,ES,11,13.07889996
photovoltaics,power,ES,12,12.88910001
photovoltaics,power,ES,13,7.579600373
photovoltaics,power,ES,14,6.58E-07
photovoltaics,power,FI,0,0.386350003
photovoltaics,power,FI,1,0.386350005
photovoltaics,power,FI,2,0.386350009
photovoltaics,power,FI,3,0.386350013
photovoltaics,power,FI,4,0.385921447
photovoltaics,power,FI,5,0.384921453
photovoltaics,power,FI,6,0.383350032
photovoltaics,power,FI,7,0.381350042
photovoltaics,power,FI,8,0.379350054
photovoltaics,power,FI,9,0.37735007
photovoltaics,power,FI,10,0.375350091
photovoltaics,power,FI,11,0.36435012
photovoltaics,power,FI,12,0.305550164
photovoltaics,power,FI,13,0.166150252
photovoltaics,power,FI,14,6.60E-07
photovoltaics,power,FR,0,13.73139837
photovoltaics,power,FR,1,13.73139837
photovoltaics,power,FR,2,13.73139838
photovoltaics,power,FR,3,13.73139838
photovoltaics,power,FR,4,13.72672696
photovoltaics,power,FR,5,13.71582696
photovoltaics,power,FR,6,13.6986984
photovoltaics,power,FR,7,13.65649841
photovoltaics,power,FR,8,13.35000004
photovoltaics,power,FR,9,10.70299994
photovoltaics,power,FR,10,8.914000087
photovoltaics,power,FR,11,7.059000115
photovoltaics,power,FR,12,5.592000159
photovoltaics,power,FR,13,3.766000245
photovoltaics,power,FR,14,6.60E-07
photovoltaics,power,HR,0,0.119000002
photovoltaics,power,HR,1,0.119000005
photovoltaics,power,HR,2,0.119000009
photovoltaics,power,HR,3,0.119000013
photovoltaics,power,HR,4,0.119000018
photovoltaics,power,HR,5,0.119000024
photovoltaics,power,HR,6,0.119000032
photovoltaics,power,HR,7,0.119000041
photovoltaics,power,HR,8,0.119000054
photovoltaics,power,HR,9,0.119000069
photovoltaics,power,HR,10,0.10000009
photovoltaics,power,HR,11,0.072000119
photovoltaics,power,HR,12,0.059000163
photovoltaics,power,HR,13,0.034200245
photovoltaics,power,HR,14,6.58E-07
photovoltaics,power,HU,0,2.957356997
photovoltaics,power,HU,1,2.957357
photovoltaics,power,HU,2,2.957357003
photovoltaics,power,HU,3,2.957357007
photovoltaics,power,HU,4,2.957357012
photovoltaics,power,HU,5,2.957357018
photovoltaics,power,HU,6,2.957357025
photovoltaics,power,HU,7,2.957357035
photovoltaics,power,HU,8,2.957357047
photovoltaics,power,HU,9,2.954057062
photovoltaics,power,HU,10,2.918516082
photovoltaics,power,HU,11,2.79552811
photovoltaics,power,HU,12,2.623881154
photovoltaics,power,HU,13,1.556991213
photovoltaics,power,HU,14,6.51E-07
photovoltaics,power,IE,0,0.144000002
photovoltaics,power,IE,1,0.144000005
photovoltaics,power,IE,2,0.144000008
photovoltaics,power,IE,3,0.144000013
photovoltaics,power,IE,4,0.144000018
photovoltaics,power,IE,5,0.144000024
photovoltaics,power,IE,6,0.144000032
photovoltaics,power,IE,7,0.144000041
photovoltaics,power,IE,8,0.144000053
photovoltaics,power,IE,9,0.144000068
photovoltaics,power,IE,10,0.144000089
photovoltaics,power,IE,11,0.144000118
photovoltaics,power,IE,12,0.144000162
photovoltaics,power,IE,13,0.116000247
photovoltaics,power,IE,14,6.51E-07
photovoltaics,power,IT,0,22.55036377
photovoltaics,power,IT,1,22.55036378
photovoltaics,power,IT,2,22.55036378
photovoltaics,power,IT,3,22.55036378
photovoltaics,power,IT,4,22.54372093
photovoltaics,power,IT,5,22.52822094
photovoltaics,power,IT,6,22.5038638
photovoltaics,power,IT,7,22.41829581
photovoltaics,power,IT,8,21.36143983
photovoltaics,power,IT,9,9.749450873
photovoltaics,power,IT,10,4.337451259
photovoltaics,power,IT,11,3.63066369
photovoltaics,power,IT,12,2.852600258
photovoltaics,power,IT,13,1.664500247
photovoltaics,power,IT,14,6.57E-07
photovoltaics,power,LT,0,0.169000002
photovoltaics,power,LT,1,0.169000005
photovoltaics,power,LT,2,0.169000008
photovoltaics,power,LT,3,0.169000013
photovoltaics,power,LT,4,0.169000018
photovoltaics,power,LT,5,0.169000024
photovoltaics,power,LT,6,0.169000032
photovoltaics,power,LT,7,0.169000041
photovoltaics,power,LT,8,0.169000053
photovoltaics,power,LT,9,0.169000069
photovoltaics,power,LT,10,0.169000089
photovoltaics,power,LT,11,0.101000118
