node,year_construction,capacity_existing
AT,1983,0.043583794047751825
AT,1984,0.043583794047751825
AT,1985,0.043583794047751825
AT,1986,0.043583794047751825
AT,1987,0.043583794047751825
AT,1988,0.043583794047751825
AT,1989,0.043583794047751825
AT,1990,0.043583794047751825
AT,1991,0.1826746573847985
AT,1992,0.043583794047751825
AT,1993,0.27102764019039804
AT,1994,0.12256993680679597
AT,1995,0.09827970841121293
AT,1996,0.3612886274316057
AT,1997,0.043583794047751825
AT,1998,0.13746627951232815
AT,1999,0.10529183421798773
AT,2000,0.10778104673726387
AT,2001,0.043583794047751825
AT,2002,0.12822657468516352
AT,2003,0.11099739546476774
AT,2004,0.2899988633863865
AT,2005,0.043583794047751825
AT,2006,0.06858371560169364
AT,2007,0.32971154658515756
AT,2008,0.24458915651107993
AT,2009,0.33666293948235004
AT,2010,0.20882002785199283
AT,2011,0.3408378093051406
AT,2012,0.2518855662117375
AT,2013,0.08731438678445426
AT,2014,0.0800352304426414
AT,2015,0.07549304782775391
AT,2016,0.122502326119191
AT,2017,0.12102699776672655
AT,2018,0.043583794047751825
AT,2019,0.043583794047751825
AT,2020,0.0901814010530372
AT,2021,0.043583794047751825
AT,2022,0.043583794047751825
BE,2006,0.04793476274835627
BE,2007,0.04520055633180197
BE,2009,0.0011688980236097821
BE,2010,0.01617313602227979
BE,2011,0.025269117194383177
BE,2014,0.10795130163280314
BE,2015,0.002813937846466607
BE,2018,0.02063166065049332
BE,2019,0.00879030215165427
BE,2020,0.029059665405742112
BG,1991,0.5209432277495352
BG,1992,0.11681955129296817
BG,1995,0.3712503754884078
BG,1996,0.06584598377311135
BG,1997,0.15796719333788678
BG,1999,0.06975989778467095
BG,2001,0.10921735814355271
BG,2003,0.10400426212859903
BG,2005,0.1558890349628408
BG,2009,0.09684781395546826
BG,2011,0.022524492258376494
BG,2014,0.05021310543294355
BG,2015,0.003078068547860635
BG,2016,0.05238871118827282
BG,2018,0.03785082393033257
CH,1983,0.05905226882491517
CH,1984,0.05905226882491517
CH,1985,0.05905226882491517
CH,1986,0.05905226882491517
CH,1987,0.05905226882491517
CH,1988,0.05905226882491517
CH,1989,0.05905226882491517
CH,1990,0.05905226882491517
CH,1991,0.24750835054808246
CH,1992,0.05905226882491517
CH,1993,0.3672189954360192
CH,1994,0.16607165613524982
CH,1995,0.13316049894083465
CH,1996,0.4895148211993794
CH,1997,0.05905226882491517
CH,1998,0.1862549112458845
CH,1999,0.14266132252040015
CH,2000,0.1460339900465351
CH,2001,0.05905226882491517
CH,2002,0.17373591088720147
CH,2003,0.15039186420230838
CH,2004,0.3929233609366345
CH,2005,0.05905226882491517
CH,2006,0.09292499882606416
CH,2007,0.44673060959982136
CH,2008,0.3313971382603067
CH,2009,0.4561491453432418
CH,2010,0.2829330646898618
CH,2011,0.4618057326246139
CH,2012,0.3412831419117537
CH,2013,0.11830343716815912
CH,2014,0.10844081032469662
CH,2015,0.1022865460003853
CH,2016,0.16598004950514472
CH,2017,0.1639811072749367
CH,2018,0.05905226882491517
CH,2019,0.05905226882491517
CH,2020,0.12218799336645121
CH,2021,0.05905226882491517
CH,2022,0.05905226882491517
CZ,1983,0.005462838699858863
CZ,1984,0.005462838699858863
CZ,1985,0.005462838699858863
CZ,1986,0.005462838699858863
CZ,1987,0.005462838699858863
CZ,1988,0.005462838699858863
CZ,1989,0.005462838699858863
CZ,1990,0.005462838699858863
CZ,1991,0.005462838699858863
CZ,1992,1.2183730980635157
CZ,1993,0.005462838699858863
CZ,1994,0.005462838699858863
CZ,1995,0.5360591662112325
CZ,1996,0.466319594744092
CZ,1997,0.18107799074229936
CZ,1998,0.33739891607514616
CZ,1999,1.139974672628973
CZ,2000,0.005462838699858863
CZ,2001,0.16835648214001198
CZ,2002,0.005462838699858863
CZ,2003,0.005462838699858863
CZ,2004,0.005462838699858863
CZ,2005,0.23389889531974395
CZ,2006,0.005462838699858863
CZ,2007,0.2584482471399928
CZ,2008,0.005462838699858863
CZ,2009,0.005462838699858863
CZ,2010,0.2331950018882697
CZ,2011,0.005462838699858863
CZ,2012,0.0639843522275777
CZ,2013,0.005462838699858863
CZ,2014,0.005462838699858863
CZ,2015,0.005462838699858863
CZ,2016,0.005462838699858863
CZ,2017,0.005462838699858863
CZ,2018,0.005462838699858863
CZ,2019,0.005462838699858863
CZ,2020,0.005462838699858863
CZ,2021,0.005462838699858863
CZ,2022,0.005462838699858863
DE,1995,0.14190925951990963
DE,1997,0.07050180895914337
DE,1998,1.1193222823697901
DE,1999,1.0921058312472738
DE,2002,0.4857278445388715
DE,2003,4.748825647628234
DE,2004,2.3444845375048438
DE,2007,2.391403622877778
DE,2009,0.45041005013927204
DE,2010,2.1393755184832415
DE,2015,1.0611086613928222
DE,2017,0.7831930932298867
DE,2019,1.0675810076472274
DK,1983,0.161040915759408
DK,1984,0.161040915759408
DK,1985,0.161040915759408
DK,1986,0.161040915759408
DK,1987,0.161040915759408
DK,1988,0.161040915759408
DK,1989,0.161040915759408
DK,1990,0.161040915759408
DK,1991,0.5741087027917067
DK,1992,0.437144526018056
DK,1993,0.161040915759408
DK,1994,0.5191920736063358
DK,1995,0.4193917857930567
DK,1996,0.25393603796248093
DK,1997,0.21880447644303683
DK,1998,0.47848676469604734
DK,1999,0.161040915759408
DK,2000,0.1837174594315914
DK,2001,0.44661826278051486
DK,2002,0.20667912888281872
DK,2003,0.18785446056001145
DK,2004,0.1875176173589426
DK,2005,0.161040915759408
DK,2006,0.161040915759408
DK,2007,0.161040915759408
DK,2008,0.3994421875649261
DK,2009,0.3490011276108603
DK,2010,0.6439873878646554
DK,2011,0.161040915759408
DK,2012,0.4866032521303778
DK,2013,0.161040915759408
DK,2014,0.24851520102079785
DK,2015,0.17043878586045685
DK,2016,0.161040915759408
DK,2017,0.3128507278321336
DK,2018,0.2744744757845459
DK,2019,0.20642016449449255
DK,2020,0.161040915759408
DK,2021,0.161040915759408
DK,2022,0.161040915759408
EE,1983,0.020903367248148688
EE,1984,0.020903367248148688
EE,1985,0.020903367248148688
EE,1986,0.020903367248148688
EE,1987,0.020903367248148688
EE,1988,0.020903367248148688
EE,1989,0.020903367248148688
EE,1990,0.020903367248148688
EE,1991,0.020903367248148688
EE,1992,0.10705107719407563
EE,1993,0.020903367248148688
EE,1994,0.21794255723710504
EE,1995,0.020903367248148688
EE,1996,0.020903367248148688
EE,1997,0.036986979688848474
EE,1998,0.036897196317523105
EE,1999,0.06979569832330637
EE,2000,0.020903367248148688
EE,2001,0.020903367248148688
EE,2002,0.08308374967384838
EE,2003,0.020903367248148688
EE,2004,0.06162902283936236
EE,2005,0.14042321050868137
EE,2006,0.020903367248148688
EE,2007,0.020903367248148688
EE,2008,0.020903367248148688
EE,2009,0.020903367248148688
EE,2010,0.07108758883998537
EE,2011,0.020903367248148688
EE,2012,0.020903367248148688
EE,2013,0.020903367248148688
EE,2014,0.020903367248148688
EE,2015,0.020903367248148688
EE,2016,0.06566385966059632
EE,2017,0.046804357573734266
EE,2018,0.025246503756187772
EE,2019,0.02212497143651572
EE,2020,0.020903367248148688
EE,2021,0.020903367248148688
EE,2022,0.020903367248148688
EL,2005,0.0023264660406187576
EL,2006,0.03223112045286233
EL,2008,0.018941997431546426
EL,2009,0.06036267097286438
EL,2010,0.007756636115825666
EL,2013,0.08066051062627277
EL,2014,0.0027776109083788025
EL,2018,0.04146341842070991
FI,1983,0.09692695826865845
FI,1984,0.09692695826865845
FI,1985,0.09692695826865845
FI,1986,0.09692695826865845
FI,1987,0.09692695826865845
FI,1988,0.09692695826865845
FI,1989,0.09692695826865845
FI,1990,0.09692695826865845
FI,1991,0.2630086121456689
FI,1992,0.09692695826865845
FI,1993,0.4405302705030362
FI,1994,0.16419564088594324
FI,1995,0.09692695826865845
FI,1996,0.4422140219567025
FI,1997,0.09692695826865845
FI,1998,0.1870558144406042
FI,1999,0.1765362080361465
FI,2000,0.138822946398045
FI,2001,0.14935270895825375
FI,2002,0.18502959505846256
FI,2003,0.1913081718884863
FI,2004,0.10232345238111003
FI,2005,0.09692695826865845
FI,2006,0.18879140054949278
FI,2007,0.30455862187319255
FI,2008,0.2033667004066299
FI,2009,0.37412223447788534
FI,2010,0.15467188022827777
FI,2011,0.09692695826865845
FI,2012,0.2316694184197669
FI,2013,0.11068818504485685
FI,2014,0.23064957507021372
FI,2015,0.09692695826865845
