technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
oil_boiler_DH,power,UK,0.039921001211733496,0.039921002895534914,0.03992100479960492,0.03992100699467437,0.03992100959484119,0.039921012752609515,0.03801733830860281,0.02270941888433603,0.003518892424192297,0.0035189016770929664,5.226799335735639e-08,7.036869916470899e-08,9.414537547047158e-08,1.3436445930096332e-07,2.7172402114463795e-07
oil_plant,power,AT,3.6076234782564122e-09,5.766418146160878e-09,7.764284972569347e-09,9.804637639091192e-09,1.1993199381201056e-08,1.4399660475017864e-08,1.7103308438162385e-08,2.0186713185366353e-08,2.3796179898689752e-08,2.813903776458312e-08,3.355363158710379e-08,4.067683194823847e-08,5.084917355026916e-08,6.823326326958949e-08,1.2697563749829894e-07
oil_plant,power,BE,3.668492266166915e-09,5.878846398985964e-09,7.943676008404507e-09,1.0074513814438646e-08,1.2388183238141373e-08,1.4786859923012526e-08,1.748474221887689e-08,2.0557035928348664e-08,2.4153606705688628e-08,2.8481649802752107e-08,3.3879240225020045e-08,4.0987054773801866e-08,5.1144469616635564e-08,6.850735789970612e-08,1.2713906861125745e-07
oil_plant,power,BG,3.658192102444136e-09,5.87972103573462e-09,7.948702755112682e-09,1.0088263209025528e-08,1.2334119581458174e-08,1.477369110517301e-08,1.7513805830629815e-08,2.0592513356462895e-08,2.418437602353556e-08,2.850839164517676e-08,3.390276527470674e-08,4.1002735760636736e-08,5.1158114948973796e-08,6.853069821192094e-08,1.2738221306166802e-07
oil_plant,power,CH,3.6166823564288575e-09,5.772821564107774e-09,7.769928049846224e-09,9.811011703179361e-09,1.2001319724831827e-08,1.4411488148976197e-08,1.7121794406951553e-08,2.021332908776867e-08,2.3833334192387678e-08,2.8182044495833762e-08,3.3598672855874896e-08,4.072521419933161e-08,5.090111021791835e-08,6.828458046223803e-08,1.270215281676008e-07
oil_plant,power,CZ,0.00040000092630153696,0.00040000207658088665,0.00040000355694379784,0.0004000055585940868,8.495287253096608e-09,1.1352586913636736e-08,1.437348381876514e-08,1.7692598451268237e-08,2.1487439149280183e-08,2.5982815799944234e-08,3.152532384921671e-08,3.876063362574017e-08,4.903268571590677e-08,6.652154845957605e-08,1.254659227645821e-07
oil_plant,power,DE,0.4642000006315927,0.42620000136138686,0.21920000221292196,0.12190000321667158,0.12190000441483882,0.12190000586580937,0.12190000765754092,0.024800009928864313,0.02480001290729684,0.024800017060704168,2.352543230618772e-08,3.1552866009076496e-08,4.2519458928157474e-08,6.068942740164472e-08,1.2099754507774193e-07
oil_plant,power,DK,3.3880592906789125e-09,5.509586380041475e-09,7.47567413665197e-09,9.47973154894342e-09,1.16145550065834e-08,1.395954723797772e-08,1.659313962991746e-08,1.9611876113016712e-08,2.3156807009400995e-08,2.7432088311448402e-08,3.2768763524347713e-08,3.978782847906775e-08,4.9847229521397715e-08,6.713125926414128e-08,1.2554799102332385e-07
oil_plant,power,EE,0.03500000061282441,0.03500000132507783,0.03500000215292329,0.03500000312121456,0.03500000426473834,0.03500000563149491,0.03500000729147934,0.035000009349035556,0.035000011974283436,0.035000015474062555,0.03500002047720726,2.8663608673546314e-08,3.9724414914629345e-08,5.799371154649989e-08,1.184508002300846e-07
oil_plant,power,EL,0.12686000064709524,0.12686000140188775,0.12686000228943706,0.12686000334389522,0.12686000461430486,0.12686000617181506,0.04286000812786397,0.042860010659862814,0.042860014114445025,1.926829238905546e-08,2.5299092287346746e-08,3.2916963151753564e-08,4.3526639721102684e-08,6.138208683863407e-08,1.2104979966549248e-07
oil_plant,power,ES,1.3334600007631214,0.4043500016759894,0.32370000278552863,0.16800000416661734,0.0883000059420539,0.058800008327333106,1.1784265756076281e-08,1.5346971574113925e-08,1.930880137815482e-08,2.3932465414789832e-08,2.9576435085181788e-08,3.688856161162195e-08,4.723019603658862e-08,6.480473333891576e-08,1.2396540480686256e-07
oil_plant,power,FI,0.32600000061337236,0.32600000131925944,0.32600000213809766,0.326000003095868,0.32600000422766623,0.3260000055821951,0.3260000072300147,0.3260000092765576,0.32600001189416455,0.32600001538919315,0.3260000203945441,2.8594361078060125e-08,3.9658948720131816e-08,5.793420816155614e-08,1.1840047591628165e-07
oil_plant,power,FR,0.5088400005844554,0.4768800012516011,0.36768000201845363,0.11208000290666177,0.1120800039450647,0.09168000516887695,0.07793000662674805,0.07143000838519516,0.07143001054400244,0.07143001326066184,0.011080016807814936,0.01108002169102436,0.01108002910451721,0.004400043009489659,1.0814646986845039e-07
oil_plant,power,HR,3.5697843546106255e-09,5.7235704820732384e-09,7.70888052360872e-09,9.728799405312666e-09,1.187898130458594e-08,1.4233934032367682e-08,1.687263081399139e-08,1.989347374020526e-08,2.344013499283178e-08,2.771827821149088e-08,3.305969208954902e-08,4.008264478674844e-08,5.015263320326173e-08,6.744428650386932e-08,1.2589128213696503e-07
oil_plant,power,HU,3.6230254189877914e-09,5.788186082800912e-09,7.79334168810235e-09,9.840991860863512e-09,1.2029526974106442e-08,1.443602031001167e-08,1.7131027790528774e-08,2.020292151169806e-08,2.3795881923415687e-08,2.8119755593642446e-08,3.3511463665890233e-08,4.060816502189274e-08,5.075049728361263e-08,6.810249744523792e-08,1.2686096451461777e-07
oil_plant,power,IE,0.21420000062851566,0.21420000135661,0.21420000220652477,0.21420000320824834,0.21420000440287126,0.21420000584854096,0.21420000763317928,0.11020000989441373,0.11020001286564812,0.1102000170119889,2.3461716633835827e-08,3.141373942062172e-08,4.229805911300243e-08,6.038883810721333e-08,1.2055152799707465e-07
oil_plant,power,IT,0.8060000007630022,0.6300000016723032,0.6300000027756877,0.6300000041446759,0.6300000058961736,0.6300000082390671,1.1610535001695994e-08,1.513492870298289e-08,1.9071436394833667e-08,2.367261781131412e-08,2.9294332939443174e-08,3.6578203961236123e-08,4.6893490775261595e-08,6.444452024816784e-08,1.2348024305803287e-07
oil_plant,power,LT,3.3979915488701774e-09,5.523669774187161e-09,7.493032637080044e-09,9.498882189665877e-09,1.1634823552823797e-08,1.398062668706504e-08,1.6614811310332354e-08,1.963344780511648e-08,2.3178320617029985e-08,2.745349839797689e-08,3.2790236054711135e-08,3.980993353630762e-08,4.987090662345134e-08,6.715898033994239e-08,1.2557361467936004e-07
oil_plant,power,LU,3.5921730548112288e-09,5.749123990108886e-09,7.743335321213364e-09,9.781096511164615e-09,1.1966511902328674e-08,1.4371256631288797e-08,1.707556280642099e-08,2.0162775391606057e-08,2.377976565202528e-08,2.8125231761336592e-08,3.353776860133791e-08,4.0657059964828853e-08,5.081962960682808e-08,6.819112637068414e-08,1.268774456370136e-07
oil_plant,power,LV,3.3805899806055782e-09,5.499325067615033e-09,7.465100756225648e-09,9.467618106477615e-09,1.1601073847722886e-08,1.3945194731329733e-08,1.6578263972781638e-08,1.9596982552620535e-08,2.3141694598770358e-08,2.7415733561212e-08,3.274948945226358e-08,3.976399164504377e-08,4.9822377465838196e-08,6.710478323772175e-08,1.255277856951094e-07
oil_plant,power,NL,3.5905399719299745e-09,5.723802996924161e-09,7.692695485890061e-09,9.70262968659849e-09,1.1851116877742956e-08,1.4204857484046697e-08,1.6842912523695046e-08,1.9864011102919935e-08,2.341118613379332e-08,2.7690135122751477e-08,3.3033034242560775e-08,4.0064471778046966e-08,5.014329149702858e-08,6.742736627365476e-08,1.2589825354864264e-07
oil_plant,power,NO,3.401339378438002e-09,5.528402044554807e-09,7.499187122930044e-09,9.504902189618582e-09,1.1640206055679343e-08,1.3985432229925943e-08,1.6618986482671802e-08,1.9637291253651185e-08,2.318173022024112e-08,2.7456445911268257e-08,3.27925873272644e-08,3.981135668650602e-08,4.9870295213146213e-08,6.715264613093702e-08,1.2558759068619653e-07
oil_plant,power,PL,3.4911502572884327e-09,5.627497213629365e-09,7.605923050193625e-09,9.615629902502982e-09,1.1756802163747913e-08,1.410557099857515e-08,1.67405666222439e-08,1.9759755275799325e-08,2.330488558124267e-08,2.7580678053288584e-08,3.291866349616508e-08,3.9938292500526834e-08,5.0001324188530545e-08,6.728636990129381e-08,1.2573790316563317e-07
oil_plant,power,PT,0.11171200091780623,0.09443200207055386,0.06742200356109697,0.02543600558047332,8.550861402743239e-09,1.139389222308606e-08,1.4366900889446248e-08,1.7634398078380887e-08,2.138266586428296e-08,2.5836912640239998e-08,3.1338996971681177e-08,3.852499907109589e-08,4.874924879585822e-08,6.620034399360722e-08,1.250509923312254e-07
oil_plant,power,RO,0.022800000688626868,0.02280000149851196,0.02280000245623319,0.02280000360395323,0.02280000500356087,0.02280000675019768,0.022800009005447278,0.022800012066102313,1.6595560373425493e-08,2.1627984650356203e-08,2.7609303269653647e-08,3.5229929272770555e-08,4.587152402397098e-08,6.37358737807544e-08,1.237051727267333e-07
oil_plant,power,SE,3.4034298680899227e-09,5.530200436409931e-09,7.500822647117017e-09,9.506488392323853e-09,1.1641171772776176e-08,1.3985675949423586e-08,1.661831830488977e-08,1.9636637181998418e-08,2.3181029248348882e-08,2.7455682120069844e-08,3.279165441291528e-08,3.9810076015765846e-08,4.986804935401721e-08,6.714656826549653e-08,1.2558516431005028e-07
oil_plant,power,SI,3.497890725881916e-09,5.650736928641629e-09,7.627379549720054e-09,9.636957750416806e-09,1.1781453466919006e-08,1.4133232498605092e-08,1.6770972702396727e-08,1.9793062082026294e-08,2.334190027993837e-08,2.7623235019950462e-08,3.296905214610956e-08,3.9995654605386285e-08,5.0068226072571766e-08,6.736091003465966e-08,1.2584257280328132e-07
oil_plant,power,SK,3.5986904128567725e-09,5.758766708047439e-09,7.761153571896739e-09,9.802673028528842e-09,1.199023894455534e-08,1.4393851495963175e-08,1.7092231727802167e-08,2.0167558069431003e-08,2.3764338383269027e-08,2.8091438607663518e-08,3.348562431699826e-08,4.058418419296092e-08,5.0725773098597855e-08,6.80673992591445e-08,1.2673794612344623e-07
oil_plant,power,UK,0.3210500007575501,0.32105000166182657,0.24830000275985223,0.10830000412385833,0.10830000587003454,0.10830000820397798,1.1557070766983501e-08,1.5072588781869256e-08,1.900277159152668e-08,2.3598494657888977e-08,2.9214414515824456e-08,3.649054185090193e-08,4.679652371603152e-08,6.434384717890417e-08,1.23384057441169e-07
photovoltaics,power,AT,2.7422180026584493,2.7422180054037546,2.742218008748165,2.742218012823277,2.7415323033820167,2.73993230910198,2.737418030322712,2.733718038954498,2.709118052465122,2.5745440741956496,2.135744114563308,1.824620120150349,1.4963401739723268,1.0808402444542338,6.538108924308609e-07
photovoltaics,power,BE,6.8703043845687946,6.870304387326455,6.870304390688828,6.870304394786976,6.868375828402184,6.863875834549762,6.856804413571061,6.833804423132946,6.1867372504768925,4.681804511445316,3.71911849693935,3.5028045915273736,2.9923862710615685,1.7307730147604443,6.557568247946429e-07
photovoltaics,power,BG,1.2929443992434102,1.2929444019683145,1.292944405289219,1.2929444093412403,1.2929444143386573,1.2929444204414575,1.2929444279912776,1.2929444374166559,1.2867444493310907,1.1613444653860736,0.2936344917017335,0.25800012105879133,0.25000016558917854,0.23700025066612468,6.518123231229988e-07
photovoltaics,power,CH,3.6459290134740034,3.645929016234365,3.6459290195976,3.6459290236985598,3.6451576005237274,3.643357607490022,3.6405290449370433,3.6317290552339694,3.5896190627243465,3.4467490831579073,2.9031490910587956,2.263019145940299,1.759300151156532,1.1593002375191415,6.580864273566949e-07
photovoltaics,power,CZ,2.1520400144490126,2.1520400171821863,2.152040020511659,2.1520400245690867,2.1519243152777037,2.151654321365836,2.151230043169696,2.146300052440032,1.6562140642655268,0.1515931003030689,0.024700115211658907,0.020800149848265104,0.01500019112372275,0.0050002455456797925,6.503730363902481e-07
photovoltaics,power,DE,61.05124583695529,61.05124583969845,61.05124584303224,61.051245847069566,60.68998499752776,59.847043009751765,58.52241988410494,56.40869690902027,50.01234807447236,34.662322820967375,23.869372157548742,21.355372185911765,18.24030387048367,10.81800024440613,6.548540428726167e-07
photovoltaics,power,DK,2.037513010956723,2.0375130136989226,2.037513017039386,2.0375130211114527,2.0375012404142807,2.0374737465405435,2.037430539829311,2.037363849277798,2.0370135612125053,2.018880077082255,1.4827670814092457,1.2395251420508144,1.1276251778862092,0.9290002941089932,6.539388306177735e-07
photovoltaics,power,EE,0.3700000022829167,0.37000000506033104,0.3700000084722024,0.37000001265190857,0.37000001781444053,0.3700000241116224,0.37000003188081715,0.3700000415427562,0.3700000537029201,0.37000006939780655,0.3700000902151022,0.3700001194410153,0.3690001646243983,0.29600025084150466,6.596258479793292e-07
photovoltaics,power,EL,4.1573949645456,4.157394967274821,4.1573949706033915,4.157394974660148,4.1568678367942935,4.15563784287356,4.153704993230553,4.149945002770921,4.0984845620661785,3.524405050965203,1.5699050866116426,1.5435551093173157,1.5171001368673946,1.3401002222956417,6.514994319891737e-07
photovoltaics,power,ES,18.026789761247972,18.02678976397983,18.026789767285745,18.026789771308014,17.984344062374674,17.885304069332193,17.729669792500527,17.084589796090164,14.25759973358342,13.50539975568364,13.149399928254521,13.078899956528534,12.889100012839316,7.579600372891809,6.577252541534682e-07
photovoltaics,power,FI,0.3863500026784168,0.3863500054501009,0.3863500088543157,0.38635001302529826,0.3859214467510187,0.38492145304409986,0.3833500322436687,0.38135004191340954,0.37935005408481526,0.3773500697882189,0.3753500905991265,0.36435012028978037,0.305550164166816,0.16615025188353685,6.597096381455545e-07
photovoltaics,power,FR,13.73139837104759,13.731398373774613,13.731398377080211,13.73139838110197,13.726726956849134,13.71582696139308,13.698698395056672,13.656498407420308,13.350000036579491,10.702999944634614,8.914000086777662,7.059000115102312,5.592000159434375,3.7660002454790864,6.604423649211452e-07
photovoltaics,power,HR,0.1190000022926021,0.1190000051068135,0.11900000854524222,0.11900001273626333,0.11900001789455396,0.11900002416963003,0.11900003189396859,0.11900004148335169,0.11900005353434245,0.11900006906842134,0.1000000896439518,0.07200011850198244,0.05900016312278841,0.03420024548056088,6.575156772346593e-07
photovoltaics,power,HU,2.9573569968447893,2.9573569995727116,2.9573570028967757,2.9573570069469697,2.95735701193065,2.957357018002873,2.957357025495677,2.957357034829351,2.957357046609253,2.9540570617644124,2.9185160823874896,2.795528110440036,2.6238811535463236,1.5569912130114327,6.511809334802741e-07
photovoltaics,power,IE,0.14400000226312568,0.14400000503001573,0.14400000842139785,0.14400001256534417,0.14400001767328882,0.14400002389335392,0.14400003155793567,0.1440000410761528,0.14400005303461064,0.14400006845021932,0.14400008888729354,0.1440001175758335,0.14400016192360593,0.1160002466570882,6.513027510477219e-07
photovoltaics,power,IT,22.550363772948426,22.550363775684296,22.550363778991787,22.550363783017794,22.543720930677402,22.528220936348703,22.503863800359227,22.41829581078933,21.361439825544583,9.749450872839564,4.337451259206786,3.6306636902972595,2.852600258481531,1.664500247172595,6.569242812764764e-07
photovoltaics,power,LT,0.16900000226631384,0.169000005034768,0.16900000842903418,0.16900001257656247,0.16900001768898673,0.1690000239153715,0.1690000315887075,0.16900004111911798,0.16900005309260915,0.16900006852268007,0.16900008897343188,0.10100011764990117,0.08900016196259065,0.08700024669261347,6.51907499500956e-07
photovoltaics,power,LU,5.447211254037822e-09,1.4714089409197195e-08,2.349512749145795e-08,3.299508758670937e-08,4.3909186701913876e-08,5.636672380663522e-08,7.097946883968984e-08,8.832639979105947e-08,1.091752589168079e-07,1.3492810109801915e-07,1.6746707467667446e-07,2.108254364240868e-07,2.7379058978966387e-07,3.8365249667422184e-07,7.66531828233328e-07
photovoltaics,power,LV,5.332473007032497e-09,1.4429824775834209e-08,2.3063169922409377e-08,3.2411622324862114e-08,4.3160478617010315e-08,5.544078069457444e-08,6.985886900828736e-08,8.698887527474021e-08,1.0759285145731447e-07,1.330614339294153e-07,1.652596638441783e-07,2.081863535726854e-07,2.705615395641731e-07,3.79459383220835e-07,7.575914926599174e-07
photovoltaics,power,NL,14.205800149364707,14.205800152116351,14.205800155474618,14.205800159569359,14.205157307466676,14.20365731360721,14.201300178321828,14.198400186138281,14.183300198603975,14.102600211338128,13.511000216518637,12.769000290483135,11.460000344393348,7.281000368524987,6.503289602246344e-07
photovoltaics,power,NO,0.222499999401544,0.2225000022108212,0.22250000565408998,0.2225000098569467,0.2225000150309371,0.22250002132538652,0.22250002907856123,0.22250003870844692,0.22250005080746008,0.222500066406071,0.222500087090279,0.22250011613591944,0.19350016000891107,0.11900024576849776,6.569884726480264e-07
photovoltaics,power,PL,7.78010009994512,7.780100102667941,7.78010010598014,7.780100110021804,7.780100114997728,7.780100121057955,7.780100128529121,7.7801001378208845,7.7801001495262305,7.780100164661043,7.780100184811194,7.680100213237851,7.5000002513906265,6.48000036725146,6.554437773332087e-07
photovoltaics,power,PT,1.7750980647523416,1.7750980674889019,1.7750980708228927,1.7750980748876708,1.7749266512817623,1.7745266572956462,1.7738980932673118,1.7614981025921543,1.6664981183959808,1.6014981299186302,1.4774981504637843,1.3230001783018244,1.1920002231225892,0.8520002782014137,6.526948271051909e-07
photovoltaics,power,RO,1.426181032537565,1.426181035250893,1.4261810385551013,1.4261810425850576,1.4261810475540035,1.4261810536254313,1.426181061137938,1.4261810705190376,1.4261810823800174,1.424181097753331,0.564281093820327,0.12290014098301363,0.04950016081496816,0.04000024571709482,6.552208708472849e-07
photovoltaics,power,SE,1.6812329452576114,1.6812329479998573,1.6812329513415236,1.6812329554182146,1.6809702462028235,1.6803572524439878,1.6793939744816373,1.6773889840554208,1.6748569960179922,1.6678600115089692,1.6403400316298338,1.5582600626600025,1.3659801099158237,0.8990001855086394,6.543777142883629e-07
photovoltaics,power,SI,0.3967119999854033,0.39671200276327895,0.3967120061730065,0.3967120103460486,0.39662201549425435,0.39641202176779866,0.3960820295012749,0.3952720391123541,0.38585505139795495,0.320420069187494,0.15700008977849328,0.14400011881518585,0.12200016366141256,0.09200024920587976,6.573097175191101e-07
photovoltaics,power,SK,0.5744881181619274,0.574488120908886,0.5744881242705364,0.5744881283827618,0.5744795620323957,0.5744595682324622,0.5744281473155031,0.5743821568329056,0.574140228796459,0.0760000664797876,0.03600008699009549,0.030000113900805522,0.020000158541981988,0.010000244006064595,6.55188128418438e-07
photovoltaics,power,UK,14.243093144646622,14.243093147375447,14.243093150683984,14.243093154729774,14.24164330283281,14.238260309516718,14.232944175109461,14.225721183949009,14.217321197212014,13.226027273522064,11.349997951181583,4.496690240615648,1.3985489892603256,0.8293183627478724,6.558323600582003e-07
reservoir_hydro,power,AT,1.8589421858769446,1.8359354768581186,1.8359354782911252,1.8359354800786383,0.20245905765687744,0.20245906072108832,0.20245906486420978,0.20245907054120516,0.062118146432943666,0.062118159081474424,6.800342463164563e-08,9.50022705592204e-08,1.2958181075027299e-07,1.8679937677243692e-07,3.575350348084665e-07
reservoir_hydro,power,BE,0.01273566879,6.8274380110043215e-09,1.4232079291130357e-08,2.1949614724256664e-08,3.369706516976103e-08,4.2782679366163906e-08,5.373149127474506e-08,6.615531151451284e-08,8.022404703730674e-08,9.589599649457127e-08,1.1472146168982234e-07,1.3895061214181159e-07,1.7402036320372917e-07,2.3724010891534448e-07,4.2134851229461135e-07
reservoir_hydro,power,BG,1.175565309812789,1.024817903838743,1.0248179056895936,1.0248179082496123,1.0248179118834293,1.024817917590939,2.8696067203594453e-08,3.869678403791967e-08,4.8616448196223574e-08,5.937411376721252e-08,7.189675142291816e-08,8.734704690448712e-08,1.0890436418220697e-07,1.458926585843632e-07,2.8723497752172715e-07
reservoir_hydro,power,CH,7.111952167022735,6.354912736180544,6.16287870309169,6.162878704288646,5.703422808724296,5.635839736638294,5.3900335589826085,5.342071380150782,4.774700578156029,4.2751308606770495,4.257145047793104,4.200985700575601,4.20098571109287,4.170464341901452,4.053131466369777
reservoir_hydro,power,CZ,0.711483902285,5.655587163517474e-09,1.1340250373648117e-08,1.6563680342228488e-08,2.258743964558432e-08,2.8429097681366068e-08,3.4580291690118565e-08,4.126149730180664e-08,4.870139021468379e-08,5.7212645758254e-08,6.738863181171392e-08,8.025324330523755e-08,9.808120614850434e-08,1.2811832831059426e-07,2.386969407843992e-07
reservoir_hydro,power,DE,1.0229160806044788e-08,1.6839091849863118e-08,2.209640610854817e-08,2.735221151071515e-08,3.314760048769758e-08,3.946258346099226e-08,4.651828072536337e-08,5.473931628196953e-08,6.481706887832811e-08,7.813040833379402e-08,9.86121750828714e-08,1.3596592736173565e-07,1.8930502699732955e-07,2.8674016632574283e-07,4.974467879679838e-07
reservoir_hydro,power,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reservoir_hydro,power,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reservoir_hydro,power,EL,2.44215287120576,2.442152871883518,1.957932906937274,1.6033553585636027,1.6033553596081314,1.6033553608327331,1.1878347967309535,1.1878347984727118,1.1878348006038653,0.8177444862216819,0.8177444896812791,0.6980745715190146,0.6980745785180178,0.5318663646837156,0.29917488788214464
reservoir_hydro,power,ES,10.99615200070759,10.020462001497446,9.340452002408318,8.229712003463145,6.143142004692015,5.770262006128738,5.667082007823235,2.9774820098473103,2.977482012310692,2.91364201538117,2.9076420193484083,2.889195024752725,2.4333200328199385,0.7523200474426652,0.6621000961215845
reservoir_hydro,power,FI,1.345,8.428114504608077e-09,1.7247386311357095e-08,2.526874934384349e-08,3.413792635661951e-08,4.237552023844444e-08,5.074077238741927e-08,5.968726476487316e-08,6.959826237657416e-08,8.094758134587634e-08,9.459945340754338e-08,1.1193157305734287e-07,1.360557086453438e-07,1.7683105563115513e-07,3.2829090737319805e-07
reservoir_hydro,power,FR,4.126736543140903,3.6877289784290608,3.460374092646791,2.4102889332397144,2.41028893467559,2.410288936406881,1.52982033735351,1.5298203399530816,1.529820343183159,1.5298203472129939,1.5298203524324683,1.5298203595527706,1.5298203701858133,1.5298203893614775,1.5298204496241352
reservoir_hydro,power,HR,1.327624458599,5.7822343547281656e-09,1.153375232355662e-08,1.675908072229685e-08,2.263281535948528e-08,2.81792596738429e-08,3.387865461680328e-08,4.001662589697368e-08,4.686527669702088e-08,5.476738072131573e-08,6.426171770421568e-08,7.610749114419292e-08,9.278399759795147e-08,1.2083446582881462e-07,2.2669193353818144e-07
reservoir_hydro,power,HU,0.028,8.599558783123205e-09,1.8287400559571378e-08,2.9154030640520432e-08,4.7833919046059396e-08,7.512061448656167e-08,1.2162421912593935e-07,1.9216503304409846e-07,2.619013612921201e-07,3.2503179270884787e-07,3.990415592950049e-07,5.018238430179713e-07,6.529480130964546e-07,9.537576937862804e-07,3.7107214156830653e-06
reservoir_hydro,power,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reservoir_hydro,power,IT,5.48524,5.805694117617032e-09,1.1504286904763107e-08,1.6652760311094082e-08,2.2468666270463702e-08,2.7946315541803664e-08,3.3582972345042036e-08,3.966615062265847e-08,4.6464408796331715e-08,5.43171795247895e-08,6.375998564159394e-08,7.573817432412568e-08,9.237347495787429e-08,1.199310931463527e-07,2.2109771913563732e-07
reservoir_hydro,power,LT,0.101,5.92179840173902e-09,1.184165130958056e-08,1.7200558977168814e-08,2.3141126952936222e-08,2.8728139347512428e-08,3.445451046767416e-08,4.061240635223009e-08,4.7478653556592414e-08,5.53884210658079e-08,6.48780374736244e-08,7.69189496454071e-08,9.366979209436859e-08,1.2204097518099338e-07,2.3074932023682667e-07
reservoir_hydro,power,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reservoir_hydro,power,LV,0.884,5.437920650723755e-09,1.086587236294518e-08,1.5761106985364573e-08,2.1209833360077335e-08,2.6378282443946492e-08,3.170206958522332e-08,3.74454902779145e-08,4.385580027732595e-08,5.1235760264094185e-08,6.006423744987794e-08,7.12403173406897e-08,8.689242251370657e-08,1.1325020546319314e-07,2.1296172733423117e-07
reservoir_hydro,power,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reservoir_hydro,power,NO,23.540683001401455,21.78808300298909,20.510083004790783,17.909783006838925,16.780265409172497,14.921335411853349,13.842985414964316,13.502265418643134,12.625600423061996,9.199130528504604,8.110020535454892,7.75617054480011,6.640610558533142,5.927130682707784,5.720685762889289
reservoir_hydro,power,PL,0.418353910828,0.418353910828,2.004966696960734e-09,5.0162895804152985e-09,7.641008611459224e-09,1.0304783756244916e-08,1.3173717115983801e-08,1.6379475213063207e-08,2.0072673492227163e-08,2.446344888383678e-08,2.9888544085517814e-08,3.6964791986021455e-08,4.705718012369932e-08,6.438117723897851e-08,1.2295228385031932e-07
reservoir_hydro,power,PT,0.9343946495955434,0.9343946504439279,0.9343946514246773,0.9343946525641281,0.9343946538964132,0.9343946554590417,0.9343946573068536,0.9343946595157903,0.9343946622038575,0.9343946655539526,0.9343946698778104,0.9343946757511012,0.9343946844518943,0.9343946998590509,0.9343947493344084
reservoir_hydro,power,RO,3.768122211654393,3.7681222128948453,3.1538670594662017,3.1538670612950637,3.1538670635966675,2.6779173111588306,2.6779173149453386,2.06422210585904,2.0642221123301336,1.647906070314451,1.3544970574038298,0.93734111561981,1.19588671810303e-07,1.970012680851451e-07,4.81101640092637e-07
reservoir_hydro,power,SE,4.070996747174084,3.5055316012638937,2.342892982233525,2.342892984111267,1.7615736759669207,1.5854163117611455,1.5854163148171159,1.585416318517132,0.22019673072898094,0.22019673654880392,0.22019674424581168,0.2201967553555042,0.2201967743808623,1.218890639228849e-07,2.928783611394666e-07
reservoir_hydro,power,SI,0.47022393031903464,0.4702239312761436,0.4702239323694068,0.4702239336424762,0.4702239351567643,0.4702239369500189,0.47022393910375715,0.3640443447607437,0.36404434807360603,0.3640443523960151,0.36404435834455495,0.3640443668266158,0.17190987328012192,9.694734128987653e-08,2.3252157081112727e-07
reservoir_hydro,power,SK,0.8044000000000001,0.8044000000000001,0.8044000000000001,0.8044000000000001,0.8044000000000001,0.8044000000000001,0.8044000000000001,0.8044000000000001,0.8044000000000001,0.8044000000000001,0.8044000000000001,0.8044000000000001,0.8044000000000001,0.8044000000000001,0.8044000000000001
reservoir_hydro,power,UK,0.524,1.788605169383781e-09,4.456830698135474e-09,6.7673018906302495e-09,9.09430338072215e-09,1.157694924055489e-08,1.4317461828944942e-08,1.7424075800266566e-08,2.103643144936977e-08,2.535862784667187e-08,3.072354111800335e-08,3.774499581553247e-08,4.778442126328084e-08,6.505102101767214e-08,1.2362468380096257e-07
run-of-river_hydro,power,AT,3.530000000822471,2.982000001754831,2.3260000028547116,1.9360000041806933,1.8460000058326536,1.4340000078970079,0.7680000105395327,0.7190000138652914,0.6130000180618849,0.5830000233410285,0.5780000302842695,0.5460000398296723,0.3560000542650606,0.17200008027025418,0.17200015654258968
run-of-river_hydro,power,BE,7.852025912988985e-09,1.3256789527215953e-08,1.7735391959382374e-08,2.2318535452836966e-08,2.755080819493704e-08,3.2722870872801906e-08,3.872573279205374e-08,4.556495568111718e-08,5.342677730517349e-08,6.252229533413554e-08,7.3584071395094e-08,8.783294472461164e-08,1.0809529591528967e-07,1.4338855714831906e-07,2.605169245452538e-07
run-of-river_hydro,power,BG,7.929720884541516e-09,1.3480743663959686e-08,1.8110627422565672e-08,2.2975261616872932e-08,2.8075866965020815e-08,3.3603810117872265e-08,4.0048654211545134e-08,4.708461982226547e-08,5.498423567565408e-08,6.415740850653658e-08,7.534177224605385e-08,8.955510310097055e-08,1.1003912398987044e-07,1.4628158681980808e-07,2.910089362230157e-07
run-of-river_hydro,power,CH,3.2978000006568187,3.1356100014036175,3.107760002272691,3.0798400032975803,3.053230004527562,2.882830006009983,2.760430007821901,2.7050000100386398,2.578620012782918,2.3964800162086344,2.1592900206539607,2.0266500267383485,1.8646600358588334,1.3600600523069577,1.211720104387232
