node,year_construction,capacity_existing
AT,2003,0.28357284949730893
AT,2004,0.28357284949730893
AT,2005,0.3977614087509321
AT,2006,0.6509998716778677
AT,2007,1.024945501701467
AT,2008,0.28357284949730893
AT,2009,0.7532448878284804
AT,2010,0.8276227089883992
AT,2011,0.1384519664623183
AT,2012,0.33800472680641
AT,2013,0.12656773398837617
AT,2015,0.048121946139845787
AT,2017,0.1314974882180956
AT,2020,0.06546550401036778
BE,2006,0.07906482318962328
BE,2007,0.5399801019608181
BE,2008,0.020394212934770953
BE,2009,0.13928699769771583
BE,2010,0.46148133574169836
BE,2012,0.26793982739771055
BE,2013,0.11084897999300816
BE,2015,0.07076861299355965
BE,2016,0.17507693601989874
BG,2004,0.26845848656978344
BG,2006,0.020045639191863973
BG,2007,0.06524499035553566
BG,2008,0.1797667146433981
BG,2009,0.07355188093184362
BG,2010,0.07440948404676329
BG,2012,0.2263282970620959
BG,2013,0.0689309218480032
BG,2015,0.09075436363805495
BG,2016,0.05233879941914987
BG,2017,0.21591553232135896
BG,2018,0.6629119348752693
BG,2019,0.18383073744311695
BG,2020,0.9564437780469941
BG,2022,0.2976942779897942
CH,2003,0.38421666827847156
CH,2004,0.38421666827847156
CH,2005,0.538932283224402
CH,2006,0.8820484830941351
CH,2007,1.388712447361719
CH,2008,0.38421666827847156
CH,2009,1.0205816308306208
CH,2010,1.1213571412172287
CH,2011,0.18759043175344473
CH,2012,0.45796715103773133
CH,2013,0.17148832531314417
CH,2015,0.06520107213967705
CH,2017,0.17816771563182932
CH,2020,0.08870009199619666
CZ,2003,0.07833176542997886
CZ,2004,0.26735655696232147
CZ,2005,0.3591115499694465
CZ,2006,0.22494025501112241
CZ,2007,0.5063827575141584
CZ,2008,0.10779413707625451
CZ,2009,0.45230874209611904
CZ,2010,0.05478382149744466
CZ,2011,0.6411299076290107
CZ,2012,0.845546092591449
CZ,2013,0.2548955669305506
CZ,2014,0.665595011589442
CZ,2016,0.13084526840540867
CZ,2017,0.20213709516927023
CZ,2018,0.5058390385959114
CZ,2019,0.4584809859010378
CZ,2020,0.4106382344496709
CZ,2021,0.0007203532522548767
CZ,2022,0.27482843300484744
DE,2003,2.6881397643626266
DE,2004,0.7561026865133835
DE,2005,0.2121721784456057
DE,2006,1.9560431089501908
DE,2007,4.378802952139389
DE,2008,1.2446933882608848
DE,2010,2.6032431147533512
DE,2011,0.6736656506935575
DE,2012,2.6822016573681045
DE,2017,4.059124207537168
DE,2018,2.481801177476726
DE,2019,0.5971516422551791
DE,2020,0.9922613416827846
DE,2022,0.5202312869335018
DK,2003,0.19353111305915766
DK,2004,0.15770323607747083
DK,2005,0.3536792147871366
DK,2006,0.3130164777102442
DK,2007,0.5590328639338945
DK,2008,0.017495234679232384
DK,2009,0.017495234679232384
DK,2010,0.017495234679232384
DK,2011,0.058695393444816064
DK,2012,0.09055624908790612
DK,2013,0.11239234950447809
DK,2014,0.23725219378418227
DK,2015,0.26027466731052035
DK,2016,0.11374507534446567
DK,2017,0.13729845944993285
DK,2019,0.054644533144392375
DK,2020,0.29747982367043474
DK,2021,0.11524608817874404
DK,2022,0.09766944530775495
EE,2003,0.06782067795369895
EE,2006,0.0321596741962622
EE,2007,0.20446200484355126
EE,2008,0.035733435553308546
EE,2009,0.05647754794204851
EE,2013,0.07434871584114822
EE,2014,0.18615704379091869
EE,2015,0.3395362259388016
EE,2016,0.06822719231790453
EE,2017,0.1012867255093739
EE,2019,0.00700892367393724
EE,2020,0.0971112993455161
EL,2010,0.2974170255114257
EL,2011,0.4167463546560435
EL,2012,1.3215849769880408
EL,2013,1.016316468657105
EL,2018,0.2686113382767039
ES,2003,0.14684820212438346
ES,2004,0.14684820212438346
ES,2005,0.14684820212438346
ES,2006,0.14684820212438346
ES,2007,0.4514357420237538
ES,2008,0.39000135018500376
ES,2009,1.084071852480845
ES,2010,0.14684820212438346
ES,2011,0.49080845211057816
ES,2012,0.15966732902329234
ES,2013,0.4255882744597961
ES,2014,0.31544956665845236
ES,2019,0.21196973401906918
ES,2020,0.032621562095579065
FI,2003,0.14962318265685332
FI,2004,0.3284515431241693
FI,2005,0.22385015502964498
FI,2006,0.23213661941290245
FI,2007,0.14962318265685332
FI,2008,0.47413069496594057
FI,2009,0.18756851834744062
FI,2010,0.3046364547775919
FI,2012,0.15929103913518652
FI,2013,0.15541220418886192
FI,2014,0.009930726888070932
FI,2015,0.01602774955089542
FI,2016,0.09940790053443409
FI,2017,0.09992445381363585
FI,2019,0.10089918768528501
FI,2020,0.09099526349893396
FI,2021,0.09372605246725021
FI,2022,0.09047563893246809
FR,2003,1.5018616447498823
FR,2004,0.8192081229137965
FR,2005,1.052553737828401
FR,2006,0.8192081229137965
FR,2007,2.0412526018349193
FR,2008,0.866122361815077
FR,2009,1.095611177595422
FR,2010,2.9976729789137497
FR,2011,1.9974655017631922
FR,2012,1.3807485112486528
FR,2013,1.3456775918735395
FR,2015,0.437888603864428
FR,2016,1.0102393240857483
FR,2018,0.2075139643001495
FR,2019,0.48448137144938835
HR,2003,0.3175489742375228
HR,2004,0.09214620765973305
HR,2005,0.1676575953315559
HR,2006,0.09214620765973305
HR,2007,0.1713307977890156
HR,2008,0.09214620765973305
HR,2009,0.17212790418994955
HR,2010,0.2102668608900525
HR,2011,1.5103498139421434
HR,2012,0.21197585252176593
HR,2013,0.11100534554136976
HR,2015,0.17617393921901212
HR,2016,0.06518802428646003
HR,2020,0.030271582805088685
HR,2021,0.062318716728977784
HU,2006,0.07756930453426047
HU,2007,0.614236830296921
HU,2009,1.273915085210704
HU,2010,0.3047256028229466
HU,2011,0.7847318858040602
HU,2012,1.0367349611475216
HU,2013,0.20863363332064377
IE,2009,0.022612244565224766
IE,2011,0.010903923802027815
IE,2012,0.02575544701127852
IE,2013,0.021189903276765648
IE,2014,0.018733700381697888
IE,2016,0.020022909905210134
IT,2005,1.2726277909984358
IT,2006,2.8933871332917644
IT,2007,6.424773984399824
IT,2008,2.4852572292051787
IT,2012,6.003090053258598
IT,2013,0.03926922732922478
IT,2015,0.6531759100906599
IT,2017,0.5144082683727299
IT,2019,0.6627849432585152
IT,2020,0.010478356154038694
LT,2005,0.00623980838149607
LT,2008,0.08885862458960436
LT,2009,0.020407538654879653
LT,2011,0.05870213639476396
LT,2012,0.007918583637309407
LT,2013,0.37106301335084807
LT,2014,0.0133372733681838
LT,2015,0.14242828591345702
LT,2016,0.18849281865933798
LT,2017,0.08761081781002922
LT,2018,0.2104972453260805
LT,2019,0.22610317422655335
LT,2020,0.2655713696207702
LU,2009,0.005089076113488085
LU,2012,0.008442924387499759
LU,2013,0.002159392388386819
LU,2014,0.014585326312154312
LU,2016,0.009409416894820305
LU,2018,0.007925912887761136
LV,2003,0.008145131126446437
LV,2004,0.05236966843910018
LV,2007,0.011311128834996298
LV,2009,0.1519780568393443
LV,2011,0.13232969960367025
LV,2012,0.17872645608934468
LV,2013,0.15258555676212415
LV,2014,0.10254534813584648
LV,2015,0.2298253849943115
LV,2016,0.03559443031993714
LV,2017,0.13469047733737538
LV,2018,0.11033710539065922
LV,2019,0.13011886931782146
LV,2020,0.049485092393424024
NL,2003,0.012326791704148004
NL,2004,0.054580976107256915
NL,2005,0.09948029218481198
NL,2006,0.10625956944953226
NL,2007,0.136908011883536
NL,2008,0.012326791704148004
NL,2009,0.06077588640489463
NL,2010,0.012326791704148004
NL,2011,0.28122171343610053
NL,2012,0.044971635501603276
NL,2014,0.41065655220933367
NL,2017,0.2842416489518603
NL,2018,0.055228627158267006
NL,2019,0.175785153329881
NL,2020,0.16892684786862494
NL,2022,0.026233923988824837
NO,2003,0.09229513795043287
NO,2005,0.10419247689862776
NO,2008,0.07364159045958996
NO,2010,0.14078201562164327
NO,2013,0.12655040977281495
NO,2014,0.1353143684571172
NO,2015,0.033511531807891126
NO,2017,0.19128394956745698
NO,2018,0.04973668731354697
NO,2019,0.0558164394810694
NO,2020,0.13623913692628964
NO,2022,0.20293316915679016
PL,2007,0.4462045812759411
PL,2009,0.021139361764280554
PL,2010,0.004023417112238193
PL,2011,1.163388002521039
PL,2013,3.9656130813299915
PL,2014,0.22899514814085015
PL,2015,0.2853852394941541
PL,2017,0.1789795819711282
PL,2018,8.206611794004054
