carrier,node,time_operation,none
district_heat,LU,8,0.0
district_heat,LU,9,0.0
district_heat,LU,10,0.0
district_heat,LU,11,0.0
district_heat,LU,12,0.0
district_heat,LU,13,0.0
district_heat,LU,14,0.0
district_heat,LV,0,0.0
district_heat,LV,1,0.0
district_heat,LV,2,0.0
district_heat,LV,3,0.0
district_heat,LV,4,0.0
district_heat,LV,5,0.0
district_heat,LV,6,0.0
district_heat,LV,7,0.0
district_heat,LV,8,0.0
district_heat,LV,9,0.0
district_heat,LV,10,0.0
district_heat,LV,11,0.0
district_heat,LV,12,0.0
district_heat,LV,13,0.0
district_heat,LV,14,0.0
district_heat,NL,0,0.0
district_heat,NL,1,0.0
district_heat,NL,2,0.0
district_heat,NL,3,0.0
district_heat,NL,4,0.0
district_heat,NL,5,0.0
district_heat,NL,6,0.0
district_heat,NL,7,0.0
district_heat,NL,8,0.0
district_heat,NL,9,0.0
district_heat,NL,10,0.0
district_heat,NL,11,0.0
district_heat,NL,12,0.0
district_heat,NL,13,0.0
district_heat,NL,14,0.0
district_heat,NO,0,0.0
district_heat,NO,1,0.0
district_heat,NO,2,0.0
district_heat,NO,3,0.0
district_heat,NO,4,0.0
district_heat,NO,5,0.0
district_heat,NO,6,0.0
district_heat,NO,7,0.0
district_heat,NO,8,0.0
district_heat,NO,9,0.0
district_heat,NO,10,0.0
district_heat,NO,11,0.0
district_heat,NO,12,0.0
district_heat,NO,13,0.0
district_heat,NO,14,0.0
district_heat,PL,0,0.0
district_heat,PL,1,0.0
district_heat,PL,2,0.0
district_heat,PL,3,0.0
district_heat,PL,4,0.0
district_heat,PL,5,0.0
district_heat,PL,6,0.0
district_heat,PL,7,0.0
district_heat,PL,8,0.0
district_heat,PL,9,0.0
district_heat,PL,10,0.0
district_heat,PL,11,0.0
district_heat,PL,12,0.0
district_heat,PL,13,0.0
district_heat,PL,14,0.0
district_heat,PT,0,0.0
district_heat,PT,1,0.0
district_heat,PT,2,0.0
district_heat,PT,3,0.0
district_heat,PT,4,0.0
district_heat,PT,5,0.0
district_heat,PT,6,0.0
district_heat,PT,7,0.0
district_heat,PT,8,0.0
district_heat,PT,9,0.0
district_heat,PT,10,0.0
district_heat,PT,11,0.0
district_heat,PT,12,0.0
district_heat,PT,13,0.0
district_heat,PT,14,0.0
district_heat,RO,0,0.0
district_heat,RO,1,0.0
district_heat,RO,2,0.0
district_heat,RO,3,0.0
district_heat,RO,4,0.0
district_heat,RO,5,0.0
district_heat,RO,6,0.0
district_heat,RO,7,0.0
district_heat,RO,8,0.0
district_heat,RO,9,0.0
district_heat,RO,10,0.0
district_heat,RO,11,0.0
district_heat,RO,12,0.0
district_heat,RO,13,0.0
district_heat,RO,14,0.0
district_heat,SE,0,0.0
district_heat,SE,1,0.0
district_heat,SE,2,0.0
district_heat,SE,3,0.0
district_heat,SE,4,0.0
district_heat,SE,5,0.0
district_heat,SE,6,0.0
district_heat,SE,7,0.0
district_heat,SE,8,0.0
district_heat,SE,9,0.0
district_heat,SE,10,0.0
district_heat,SE,11,0.0
district_heat,SE,12,0.0
district_heat,SE,13,0.0
district_heat,SE,14,0.0
district_heat,SI,0,0.0
district_heat,SI,1,0.0
district_heat,SI,2,0.0
district_heat,SI,3,0.0
district_heat,SI,4,0.0
district_heat,SI,5,0.0
district_heat,SI,6,0.0
district_heat,SI,7,0.0
district_heat,SI,8,0.0
district_heat,SI,9,0.0
district_heat,SI,10,0.0
district_heat,SI,11,0.0
district_heat,SI,12,0.0
district_heat,SI,13,0.0
district_heat,SI,14,0.0
district_heat,SK,0,0.0
district_heat,SK,1,0.0
district_heat,SK,2,0.0
district_heat,SK,3,0.0
district_heat,SK,4,0.0
district_heat,SK,5,0.0
district_heat,SK,6,0.0
district_heat,SK,7,0.0
district_heat,SK,8,0.0
district_heat,SK,9,0.0
district_heat,SK,10,0.0
district_heat,SK,11,0.0
district_heat,SK,12,0.0
district_heat,SK,13,0.0
district_heat,SK,14,0.0
district_heat,UK,0,0.0
district_heat,UK,1,0.0
district_heat,UK,2,0.0
district_heat,UK,3,0.0
district_heat,UK,4,0.0
district_heat,UK,5,0.0
district_heat,UK,6,0.0
district_heat,UK,7,0.0
district_heat,UK,8,0.0
district_heat,UK,9,0.0
district_heat,UK,10,0.0
district_heat,UK,11,0.0
district_heat,UK,12,0.0
district_heat,UK,13,0.0
district_heat,UK,14,0.0
hard_coal,AT,0,0.41047579749035024
hard_coal,AT,1,1.881623079904465
hard_coal,AT,2,6.840922001854826
hard_coal,AT,3,7.780112709589866
hard_coal,AT,4,8.05630540525927
hard_coal,AT,5,8.527081705360393
hard_coal,AT,6,9.039110863856187
hard_coal,AT,7,9.492818306871165
hard_coal,AT,8,8.190984951184952
hard_coal,AT,9,8.190985002849335
hard_coal,AT,10,7.796596074564721
hard_coal,AT,11,9.019247505683765
hard_coal,AT,12,5.645389347489439
hard_coal,AT,13,3.652587171455197
hard_coal,AT,14,3.3011040088826467
hard_coal,BE,0,1.0362128299416007
hard_coal,BE,1,1.9113495808111458
hard_coal,BE,2,6.740543216861325
hard_coal,BE,3,7.418571164392696
hard_coal,BE,4,9.136078657811879
hard_coal,BE,5,10.213897010974488
hard_coal,BE,6,10.623165261235291
hard_coal,BE,7,10.623165332631968
hard_coal,BE,8,10.524905992996743
hard_coal,BE,9,10.524905797687289
hard_coal,BE,10,9.576474539888274
hard_coal,BE,11,8.76425872085868
hard_coal,BE,12,4.018713119926983
hard_coal,BE,13,3.219298595425911
hard_coal,BE,14,1.5017908566764118
hard_coal,BG,0,1.3377564589178008
hard_coal,BG,1,4.286495750338061
hard_coal,BG,2,4.669629268931087
hard_coal,BG,3,5.103331670100266
hard_coal,BG,4,5.0622464553084185
hard_coal,BG,5,5.136880194573052
hard_coal,BG,6,4.909227535163174
hard_coal,BG,7,4.739519357713305
hard_coal,BG,8,3.943113903946634
hard_coal,BG,9,3.943114038501062
hard_coal,BG,10,3.42986018275994
hard_coal,BG,11,2.0287667092433623
hard_coal,BG,12,2.4053445757361427
hard_coal,BG,13,1.4441231460752189
hard_coal,BG,14,1.1234216229590976
hard_coal,CH,0,0.7799677323606861
hard_coal,CH,1,3.7101023442972836
hard_coal,CH,2,9.389096037415174
hard_coal,CH,3,10.065704950464989
hard_coal,CH,4,11.054927489019938
hard_coal,CH,5,11.700329774097144
hard_coal,CH,6,12.401252444729192
hard_coal,CH,7,13.022718474285904
hard_coal,CH,8,11.232157261555082
hard_coal,CH,9,11.752533091837803
hard_coal,CH,10,11.211714406596748
hard_coal,CH,11,12.889707133013195
hard_coal,CH,12,9.395347692521835
hard_coal,CH,13,7.272880994400889
hard_coal,CH,14,6.179610991854295
hard_coal,CZ,0,2.5045283257413833
hard_coal,CZ,1,3.6148169182309164
hard_coal,CZ,2,8.21668716168165
hard_coal,CZ,3,8.901186656607093
hard_coal,CZ,4,9.075853503155576
hard_coal,CZ,5,9.248885677570858
hard_coal,CZ,6,9.000761660644683
hard_coal,CZ,7,8.349350670981847
hard_coal,CZ,8,7.218173723062445
hard_coal,CZ,9,7.175011855085256
hard_coal,CZ,10,6.863958213001468
hard_coal,CZ,11,6.6126047233702305
hard_coal,CZ,12,3.2993017274527445
hard_coal,CZ,13,2.152033924060598
hard_coal,CZ,14,1.5898318912546585
hard_coal,DE,0,6.240285878505633
hard_coal,DE,1,12.280977072648865
hard_coal,DE,2,47.463955731547536
hard_coal,DE,3,60.54919437447355
hard_coal,DE,4,48.17174966739527
hard_coal,DE,5,33.99107955598228
hard_coal,DE,6,32.79393981233143
hard_coal,DE,7,31.048257945610022
hard_coal,DE,8,29.745747543050403
hard_coal,DE,9,29.74574753533703
hard_coal,DE,10,26.04446225134887
hard_coal,DE,11,22.918929140136
hard_coal,DE,12,8.040988213699173
hard_coal,DE,13,2.1667416429365088e-07
hard_coal,DE,14,2.091688377793694e-07
hard_coal,DK,0,0.004337696578296509
hard_coal,DK,1,0.004338340893754704
hard_coal,DK,2,0.9889421745742449
hard_coal,DK,3,0.9746797337093019
hard_coal,DK,4,0.7825675134904664
hard_coal,DK,5,0.6484854135049343
hard_coal,DK,6,3.946133018055741e-08
hard_coal,DK,7,2.6369945589139512e-08
hard_coal,DK,8,1.9529372848019987e-08
hard_coal,DK,9,1.9485663512279754e-08
hard_coal,DK,10,1.760119186178785e-08
hard_coal,DK,11,2.8636546371270364e-08
hard_coal,DK,12,3.8904152402422545e-08
hard_coal,DK,13,2.5124712136847446e-08
hard_coal,DK,14,4.0107268376162656e-08
hard_coal,EE,0,7.968419493877112e-09
hard_coal,EE,1,0.04768601669709971
hard_coal,EE,2,0.31973465743476254
hard_coal,EE,3,0.3197346668292187
hard_coal,EE,4,0.31973465110450433
hard_coal,EE,5,0.29957288214023436
hard_coal,EE,6,1.4803928505190009e-07
hard_coal,EE,7,2.8410711950213653e-08
hard_coal,EE,8,1.9440897588582898e-08
hard_coal,EE,9,1.986210532791126e-08
hard_coal,EE,10,2.012681347731344e-08
hard_coal,EE,11,2.395562258839715e-08
hard_coal,EE,12,3.9440987836473426e-08
hard_coal,EE,13,2.3463706700634333e-08
hard_coal,EE,14,3.928255215289325e-08
hard_coal,EL,0,0.010150597035479313
hard_coal,EL,1,0.010150596091362193
hard_coal,EL,2,0.1386298673029749
hard_coal,EL,3,0.1386298804301393
hard_coal,EL,4,0.1386298254270216
hard_coal,EL,5,0.13857674132417802
hard_coal,EL,6,0.0023412231760444415
hard_coal,EL,7,6.932139718582181e-07
hard_coal,EL,8,2.5717118993134122e-08
hard_coal,EL,9,1.8431892091175974e-08
hard_coal,EL,10,1.8178556401816003e-08
hard_coal,EL,11,2.8749093769035743e-08
hard_coal,EL,12,3.230411622401698e-08
hard_coal,EL,13,2.238408605888999e-08
hard_coal,EL,14,3.559823423711554e-08
hard_coal,ES,0,2.6715765689783084
hard_coal,ES,1,11.216066621756507
hard_coal,ES,2,14.844533384508745
hard_coal,ES,3,14.913795669831455
hard_coal,ES,4,14.913795688273392
hard_coal,ES,5,14.814226880625217
hard_coal,ES,6,14.814226866142567
hard_coal,ES,7,13.740362726140148
hard_coal,ES,8,13.731118091226826
hard_coal,ES,9,13.731118086369415
hard_coal,ES,10,5.7549721792304895
hard_coal,ES,11,2.6515047204004647
hard_coal,ES,12,0.1011760404248524
hard_coal,ES,13,5.180296555474198e-08
hard_coal,ES,14,5.544839258341803e-08
hard_coal,FI,0,0.030816305764046127
hard_coal,FI,1,1.1586658533382488
hard_coal,FI,2,2.0115272544655336
hard_coal,FI,3,1.9808126808243016
hard_coal,FI,4,1.707636369865714
hard_coal,FI,5,1.542634223069033
hard_coal,FI,6,1.1863098993725938
hard_coal,FI,7,0.00971826355411916
hard_coal,FI,8,3.8652882367984965e-08
hard_coal,FI,9,3.2377167543349775e-08
hard_coal,FI,10,2.5206498853566447e-08
hard_coal,FI,11,2.7253500993540784e-07
hard_coal,FI,12,0.002203497380385882
hard_coal,FI,13,2.8510193825445043e-08
hard_coal,FI,14,4.5205914952100205e-08
hard_coal,FR,0,10.576241265283986
hard_coal,FR,1,37.570737632450644
hard_coal,FR,2,46.38810665066659
hard_coal,FR,3,48.660878635045584
hard_coal,FR,4,50.417090664529375
hard_coal,FR,5,54.99675945519308
hard_coal,FR,6,55.63612314609863
hard_coal,FR,7,55.63591966304177
hard_coal,FR,8,53.430494012989236
hard_coal,FR,9,52.86868481994272
hard_coal,FR,10,42.10794167679049
hard_coal,FR,11,16.38302191901859
hard_coal,FR,12,15.099696886882095
hard_coal,FR,13,8.866813888113613
hard_coal,FR,14,5.688002396118959e-07
hard_coal,HR,0,0.9763805787999582
hard_coal,HR,1,3.009400045154764
hard_coal,HR,2,3.937120764916895
hard_coal,HR,3,3.9371207916891255
hard_coal,HR,4,3.9206788243590465
hard_coal,HR,5,3.4076286135198526
hard_coal,HR,6,3.361743246406944
hard_coal,HR,7,3.0093999211955684
hard_coal,HR,8,3.0093998116591645
hard_coal,HR,9,1.1774620671064716e-07
hard_coal,HR,10,1.2231447677944348e-07
hard_coal,HR,11,8.351516607961931e-08
hard_coal,HR,12,6.530306835522735e-08
hard_coal,HR,13,3.6153796378356735e-08
hard_coal,HR,14,4.9334607070064145e-08
hard_coal,HU,0,2.3201416975705746
hard_coal,HU,1,6.659350309468224
hard_coal,HU,2,6.89624856501669
hard_coal,HU,3,8.692127149961928
hard_coal,HU,4,8.656216164472502
hard_coal,HU,5,8.450213294487645
hard_coal,HU,6,10.05256722206461
hard_coal,HU,7,9.958737685284097
hard_coal,HU,8,9.045844006834239
hard_coal,HU,9,9.045843778861963
hard_coal,HU,10,6.831968587162596
hard_coal,HU,11,4.42154042373003
hard_coal,HU,12,4.018754913885595
hard_coal,HU,13,1.8374637051533556
hard_coal,HU,14,2.6735680580188486e-07
hard_coal,IE,0,0.6160491079606797
hard_coal,IE,1,0.5752913541916491
hard_coal,IE,2,2.792789228912248
hard_coal,IE,3,3.5790998720237615
hard_coal,IE,4,1.6521427193278708
hard_coal,IE,5,1.5854912939653263
hard_coal,IE,6,1.5854913221754656
hard_coal,IE,7,1.5854912911695513
hard_coal,IE,8,1.585491281751843
hard_coal,IE,9,1.585491285897221
hard_coal,IE,10,1.225212438720988
hard_coal,IE,11,1.225212459819575
hard_coal,IE,12,0.8587642613516493
hard_coal,IE,13,1.310940619936882e-07
hard_coal,IE,14,1.0449401377284057e-07
hard_coal,IT,0,3.937288018359966
hard_coal,IT,1,26.727138809390578
hard_coal,IT,2,30.30600079102912
hard_coal,IT,3,35.744666808347155
hard_coal,IT,4,29.495012309578918
hard_coal,IT,5,29.495012283625684
hard_coal,IT,6,29.495012209406863
hard_coal,IT,7,26.69726053964624
hard_coal,IT,8,19.235981733572736
hard_coal,IT,9,7.050328875426585e-08
hard_coal,IT,10,3.3353555484228436e-08
hard_coal,IT,11,4.428201465599417e-08
hard_coal,IT,12,5.0869892853120093e-08
hard_coal,IT,13,3.010142772416618e-08
hard_coal,IT,14,4.290439259639389e-08
hard_coal,LT,0,0.08141142744882893
hard_coal,LT,1,0.33987340502470165
hard_coal,LT,2,0.974449148841633
hard_coal,LT,3,0.968971716419726
hard_coal,LT,4,0.8854360828632223
hard_coal,LT,5,0.5851415451370543
hard_coal,LT,6,0.42855010953998707
hard_coal,LT,7,0.0010861695302574184
hard_coal,LT,8,1.9357404946519335e-08
hard_coal,LT,9,2.0503445158813812e-08
hard_coal,LT,10,1.964588290389829e-08
hard_coal,LT,11,3.218969847616587e-08
hard_coal,LT,12,3.541696016377294e-08
hard_coal,LT,13,2.4319285184125027e-08
hard_coal,LT,14,3.9097720275241596e-08
hard_coal,LU,0,0.04300425146954307
hard_coal,LU,1,0.12577780762596233
hard_coal,LU,2,0.5417791597882499
hard_coal,LU,3,0.5754969670396203
hard_coal,LU,4,0.655933323693755
hard_coal,LU,5,0.679277897582621
hard_coal,LU,6,0.6792780926671963
hard_coal,LU,7,0.679278070610165
hard_coal,LU,8,0.5066816410773309
hard_coal,LU,9,0.5066816653359901
hard_coal,LU,10,0.4636774337669178
hard_coal,LU,11,0.5570115006654922
hard_coal,LU,12,0.27570903654108603
hard_coal,LU,13,0.10378150039255969
hard_coal,LU,14,0.023344082103521683
hard_coal,LV,0,6.770167626706272e-09
hard_coal,LV,1,1.3758131455735598e-07
hard_coal,LV,2,0.22617220088120868
hard_coal,LV,3,0.22617221137549295
hard_coal,LV,4,0.22617216859142475
hard_coal,LV,5,0.15183512639132762
hard_coal,LV,6,0.04502215125194871
hard_coal,LV,7,2.292246817118654e-08
hard_coal,LV,8,1.8766787453459178e-08
hard_coal,LV,9,1.9631712932234067e-08
hard_coal,LV,10,1.8323764268804986e-08
hard_coal,LV,11,2.4614194599480342e-08
hard_coal,LV,12,3.2053767709185805e-08
hard_coal,LV,13,2.2928297813878685e-08
hard_coal,LV,14,3.831172330813038e-08
hard_coal,NL,0,0.8758745185483096
hard_coal,NL,1,2.964702354523443
hard_coal,NL,2,9.081392912971484
hard_coal,NL,3,13.229332549671794
hard_coal,NL,4,13.22933258274941
hard_coal,NL,5,5.238207550767302
hard_coal,NL,6,5.235184166023817
hard_coal,NL,7,4.724612785982072
hard_coal,NL,8,4.724612735425124
hard_coal,NL,9,4.724612738098389
hard_coal,NL,10,3.852892328034648
hard_coal,NL,11,1.8099912079168508
hard_coal,NL,12,6.985422165591287e-08
hard_coal,NL,13,4.195036512548666e-08
hard_coal,NL,14,5.7769543384498765e-08
hard_coal,NO,0,5.21604434962193e-09
hard_coal,NO,1,1.5675028040735828e-08
hard_coal,NO,2,4.654550757041723e-08
hard_coal,NO,3,4.0633511140244444e-07
hard_coal,NO,4,3.15496053730906e-08
hard_coal,NO,5,3.3815736635925005e-08
hard_coal,NO,6,3.4688648666068005e-08
hard_coal,NO,7,2.8820956484744716e-08
hard_coal,NO,8,2.2245490832415272e-08
hard_coal,NO,9,2.3995888495902853e-08
hard_coal,NO,10,2.1136991261487104e-08
hard_coal,NO,11,3.691391574960034e-08
hard_coal,NO,12,3.374544110927988e-08
hard_coal,NO,13,2.502821958258309e-08
hard_coal,NO,14,4.237847385251692e-08
hard_coal,PL,0,8.294753317919811
hard_coal,PL,1,13.212236667241585
hard_coal,PL,2,19.08149016999407
hard_coal,PL,3,27.538692857605938
hard_coal,PL,4,8.250184081548484
hard_coal,PL,5,7.671426958627176
hard_coal,PL,6,6.792367435101724
hard_coal,PL,7,3.181488662690666
hard_coal,PL,8,1.1183282911835624
hard_coal,PL,9,0.7801429699079282
hard_coal,PL,10,0.4796223376725345
hard_coal,PL,11,0.7801429859422132
hard_coal,PL,12,0.7801430041269447
hard_coal,PL,13,3.879921313171943e-08
hard_coal,PL,14,5.0771213887356087e-08
hard_coal,PT,0,0.31619064091572074
hard_coal,PT,1,1.0399221822602593
hard_coal,PT,2,1.0833025976751167
hard_coal,PT,3,1.128845648404304
hard_coal,PT,4,1.1288456573668437
hard_coal,PT,5,1.1288456599665642
hard_coal,PT,6,1.1288456483641809
hard_coal,PT,7,1.1288453743125073
hard_coal,PT,8,1.113891517874197
hard_coal,PT,9,1.1138915073554447
hard_coal,PT,10,0.7977008269334994
hard_coal,PT,11,0.07396989929388129
hard_coal,PT,12,0.045543096644900145
hard_coal,PT,13,5.0992114483065306e-08
hard_coal,PT,14,5.753675266597656e-08
hard_coal,RO,0,1.0602246110181128
hard_coal,RO,1,3.862769908770882
hard_coal,RO,2,4.81806169847327
hard_coal,RO,3,4.8220386916092615
hard_coal,RO,4,4.962611185278117
hard_coal,RO,5,5.1168375839429485
hard_coal,RO,6,5.16203580586287
hard_coal,RO,7,5.059253718190883
hard_coal,RO,8,5.146973921006641
hard_coal,RO,9,5.519120444756147
hard_coal,RO,10,5.597073918609054
hard_coal,RO,11,5.661753171192345
hard_coal,RO,12,5.0558253980588095
hard_coal,RO,13,4.993053704758323
hard_coal,RO,14,4.852481182996744
hard_coal,SE,0,6.596725962404027e-09
hard_coal,SE,1,0.10784876367932421
hard_coal,SE,2,0.35207361653744257
hard_coal,SE,3,0.3520736346237044
hard_coal,SE,4,0.28189077603711465
hard_coal,SE,5,3.582429424489211e-08
hard_coal,SE,6,3.644556478125346e-08
hard_coal,SE,7,3.273732850188008e-08
hard_coal,SE,8,2.3610730351460842e-08
hard_coal,SE,9,2.3925061864118843e-08
hard_coal,SE,10,2.1601939309656694e-08
hard_coal,SE,11,3.245282668588776e-08
hard_coal,SE,12,3.317282563315074e-08
hard_coal,SE,13,2.503919798713467e-08
hard_coal,SE,14,4.2357064474210615e-08
hard_coal,SI,0,0.32283562684707734
hard_coal,SI,1,1.5908342883983593
hard_coal,SI,2,1.584378961595724
hard_coal,SI,3,1.5759995998497707
hard_coal,SI,4,1.5714682107569566
hard_coal,SI,5,1.5650128196571687
hard_coal,SI,6,1.5284451505536758
hard_coal,SI,7,1.295976551591474
hard_coal,SI,8,1.2959764659377935
hard_coal,SI,9,0.9843013154331359
hard_coal,SI,10,9.840796028451752e-08
hard_coal,SI,11,5.6225303015212026e-08
hard_coal,SI,12,5.592515050789464e-08
hard_coal,SI,13,3.4138980983199865e-08
hard_coal,SI,14,4.821040645591695e-08
hard_coal,SK,0,0.5939156609592345
hard_coal,SK,1,1.6057416045032868
hard_coal,SK,2,3.1244674633064538
hard_coal,SK,3,3.127930336747787
hard_coal,SK,4,3.410213755201705
hard_coal,SK,5,3.6420051754421126
hard_coal,SK,6,3.5953288364969676
hard_coal,SK,7,2.9746299057504233
hard_coal,SK,8,2.739220448126643
hard_coal,SK,9,2.410656164667607
hard_coal,SK,10,2.1887730171797615
hard_coal,SK,11,1.5433081225237906
hard_coal,SK,12,0.9200901895510087
hard_coal,SK,13,0.6771348446832045
hard_coal,SK,14,2.553355503605582e-07
hard_coal,UK,0,0.4720668283565863
hard_coal,UK,1,0.4628962861304356
hard_coal,UK,2,0.7122038636618309
hard_coal,UK,3,0.6255948001400379
hard_coal,UK,4,0.4940521381612263
hard_coal,UK,5,0.3431058552348729
hard_coal,UK,6,0.3431057228452766
hard_coal,UK,7,0.012230664629230219
hard_coal,UK,8,2.351226897196722e-06
hard_coal,UK,9,5.987728064599955e-08
hard_coal,UK,10,3.0234174414364376e-08
hard_coal,UK,11,0.012230624508118822
hard_coal,UK,12,0.012230647889088167
hard_coal,UK,13,3.246267980344546e-08
hard_coal,UK,14,4.8062081108169376e-08
natural_gas_industry,AT,0,0.0
natural_gas_industry,AT,1,0.0
natural_gas_industry,AT,2,0.0
natural_gas_industry,AT,3,0.0
natural_gas_industry,AT,4,0.0
natural_gas_industry,AT,5,0.0
natural_gas_industry,AT,6,0.0
natural_gas_industry,AT,7,0.0
natural_gas_industry,AT,8,0.0
natural_gas_industry,AT,9,0.0
natural_gas_industry,AT,10,0.0
natural_gas_industry,AT,11,0.0
natural_gas_industry,AT,12,0.0
natural_gas_industry,AT,13,0.0
natural_gas_industry,AT,14,0.0
natural_gas_industry,BE,0,0.0
natural_gas_industry,BE,1,0.0
natural_gas_industry,BE,2,0.0
natural_gas_industry,BE,3,0.0
natural_gas_industry,BE,4,0.0
natural_gas_industry,BE,5,0.0
natural_gas_industry,BE,6,0.0
natural_gas_industry,BE,7,0.0
natural_gas_industry,BE,8,0.0
natural_gas_industry,BE,9,0.0
natural_gas_industry,BE,10,0.0
natural_gas_industry,BE,11,0.0
natural_gas_industry,BE,12,0.0
natural_gas_industry,BE,13,0.0
natural_gas_industry,BE,14,0.0
natural_gas_industry,BG,0,0.0
natural_gas_industry,BG,1,0.0
natural_gas_industry,BG,2,0.0
natural_gas_industry,BG,3,0.0
natural_gas_industry,BG,4,0.0
natural_gas_industry,BG,5,0.0
natural_gas_industry,BG,6,0.0
natural_gas_industry,BG,7,0.0
natural_gas_industry,BG,8,0.0
natural_gas_industry,BG,9,0.0
natural_gas_industry,BG,10,0.0
natural_gas_industry,BG,11,0.0
natural_gas_industry,BG,12,0.0
natural_gas_industry,BG,13,0.0
natural_gas_industry,BG,14,0.0
natural_gas_industry,CH,0,0.0
natural_gas_industry,CH,1,0.0
natural_gas_industry,CH,2,0.0
natural_gas_industry,CH,3,0.0
natural_gas_industry,CH,4,0.0
natural_gas_industry,CH,5,0.0
natural_gas_industry,CH,6,0.0
natural_gas_industry,CH,7,0.0
natural_gas_industry,CH,8,0.0
natural_gas_industry,CH,9,0.0
natural_gas_industry,CH,10,0.0
natural_gas_industry,CH,11,0.0
natural_gas_industry,CH,12,0.0
natural_gas_industry,CH,13,0.0
natural_gas_industry,CH,14,0.0
natural_gas_industry,CZ,0,0.0
natural_gas_industry,CZ,1,0.0
natural_gas_industry,CZ,2,0.0
natural_gas_industry,CZ,3,0.0
natural_gas_industry,CZ,4,0.0
natural_gas_industry,CZ,5,0.0
natural_gas_industry,CZ,6,0.0
natural_gas_industry,CZ,7,0.0
natural_gas_industry,CZ,8,0.0
natural_gas_industry,CZ,9,0.0
natural_gas_industry,CZ,10,0.0
natural_gas_industry,CZ,11,0.0
natural_gas_industry,CZ,12,0.0
natural_gas_industry,CZ,13,0.0
natural_gas_industry,CZ,14,0.0
natural_gas_industry,DE,0,0.0
natural_gas_industry,DE,1,0.0
natural_gas_industry,DE,2,0.0
natural_gas_industry,DE,3,0.0
natural_gas_industry,DE,4,0.0
natural_gas_industry,DE,5,0.0
natural_gas_industry,DE,6,0.0
natural_gas_industry,DE,7,0.0
natural_gas_industry,DE,8,0.0
natural_gas_industry,DE,9,0.0
natural_gas_industry,DE,10,0.0
natural_gas_industry,DE,11,0.0
natural_gas_industry,DE,12,0.0
natural_gas_industry,DE,13,0.0
natural_gas_industry,DE,14,0.0
natural_gas_industry,DK,0,0.0
natural_gas_industry,DK,1,0.0
natural_gas_industry,DK,2,0.0
natural_gas_industry,DK,3,0.0
natural_gas_industry,DK,4,0.0
natural_gas_industry,DK,5,0.0
natural_gas_industry,DK,6,0.0
natural_gas_industry,DK,7,0.0
natural_gas_industry,DK,8,0.0
natural_gas_industry,DK,9,0.0
natural_gas_industry,DK,10,0.0
natural_gas_industry,DK,11,0.0
natural_gas_industry,DK,12,0.0
natural_gas_industry,DK,13,0.0
natural_gas_industry,DK,14,0.0
natural_gas_industry,EE,0,0.0
natural_gas_industry,EE,1,0.0
natural_gas_industry,EE,2,0.0
natural_gas_industry,EE,3,0.0
natural_gas_industry,EE,4,0.0
natural_gas_industry,EE,5,0.0
natural_gas_industry,EE,6,0.0
natural_gas_industry,EE,7,0.0
natural_gas_industry,EE,8,0.0
natural_gas_industry,EE,9,0.0
natural_gas_industry,EE,10,0.0
natural_gas_industry,EE,11,0.0
natural_gas_industry,EE,12,0.0
natural_gas_industry,EE,13,0.0
natural_gas_industry,EE,14,0.0
natural_gas_industry,EL,0,0.0
natural_gas_industry,EL,1,0.0
natural_gas_industry,EL,2,0.0
natural_gas_industry,EL,3,0.0
natural_gas_industry,EL,4,0.0
natural_gas_industry,EL,5,0.0
natural_gas_industry,EL,6,0.0
natural_gas_industry,EL,7,0.0
natural_gas_industry,EL,8,0.0
natural_gas_industry,EL,9,0.0
natural_gas_industry,EL,10,0.0
natural_gas_industry,EL,11,0.0
natural_gas_industry,EL,12,0.0
natural_gas_industry,EL,13,0.0
natural_gas_industry,EL,14,0.0
natural_gas_industry,ES,0,0.0
natural_gas_industry,ES,1,0.0
natural_gas_industry,ES,2,0.0
natural_gas_industry,ES,3,0.0
natural_gas_industry,ES,4,0.0
natural_gas_industry,ES,5,0.0
natural_gas_industry,ES,6,0.0
natural_gas_industry,ES,7,0.0
natural_gas_industry,ES,8,0.0
natural_gas_industry,ES,9,0.0
natural_gas_industry,ES,10,0.0
natural_gas_industry,ES,11,0.0
natural_gas_industry,ES,12,0.0
natural_gas_industry,ES,13,0.0
natural_gas_industry,ES,14,0.0
natural_gas_industry,FI,0,0.0
natural_gas_industry,FI,1,0.0
natural_gas_industry,FI,2,0.0
natural_gas_industry,FI,3,0.0
natural_gas_industry,FI,4,0.0
natural_gas_industry,FI,5,0.0
natural_gas_industry,FI,6,0.0
natural_gas_industry,FI,7,0.0
natural_gas_industry,FI,8,0.0
natural_gas_industry,FI,9,0.0
natural_gas_industry,FI,10,0.0
natural_gas_industry,FI,11,0.0
natural_gas_industry,FI,12,0.0
natural_gas_industry,FI,13,0.0
natural_gas_industry,FI,14,0.0
natural_gas_industry,FR,0,0.0
natural_gas_industry,FR,1,0.0
natural_gas_industry,FR,2,0.0
natural_gas_industry,FR,3,0.0
natural_gas_industry,FR,4,0.0
natural_gas_industry,FR,5,0.0
natural_gas_industry,FR,6,0.0
natural_gas_industry,FR,7,0.0
natural_gas_industry,FR,8,0.0
natural_gas_industry,FR,9,0.0
natural_gas_industry,FR,10,0.0
natural_gas_industry,FR,11,0.0
natural_gas_industry,FR,12,0.0
natural_gas_industry,FR,13,0.0
