node,year_construction,capacity_existing
AT,1999,0.013359905056117505
AT,2000,0.0117017412643452
AT,2002,0.33934018033704727
AT,2003,0.09870554544227095
AT,2004,0.07118883939381848
AT,2007,0.07410058607411929
AT,2008,0.013389778911510941
AT,2009,0.07003014920698192
AT,2011,0.1753226933083334
AT,2012,0.10607876450138365
AT,2013,0.058488803300127845
AT,2016,0.09925453484698954
AT,2017,0.05384387067817231
AT,2019,0.08398435401097915
AT,2020,0.05055726669010996
AT,2021,0.8190177193952601
BE,2006,0.025050981217945134
BE,2007,0.06670242371570034
BE,2010,0.020021900355223776
BE,2011,0.026956075547351105
BE,2014,0.1112161603922551
BE,2018,0.02410540530631433
BE,2019,0.0011066158330565457
BE,2020,0.024373926399703927
BG,1999,0.15821594023283425
BG,2003,0.16767169193330433
BG,2004,0.12152069892888928
BG,2005,0.15030776090280717
BG,2009,0.09688960004790714
BG,2010,0.13839195070204235
BG,2011,0.024531179707338202
BG,2015,0.0918181307685606
BG,2016,0.02536320026052663
BG,2017,0.09664207596211227
BG,2018,0.20124076569964933
BG,2022,0.07183558642560217
CH,1999,0.018101515071974106
CH,2000,0.015854846645626974
CH,2002,0.45977657499031244
CH,2003,0.13373747126238422
CH,2004,0.0964547160949687
CH,2007,0.10039988083961582
CH,2008,0.018141991560496784
CH,2009,0.09488479117464355
CH,2011,0.23754707552556287
CH,2012,0.14372754494680562
CH,2013,0.07924726635644719
CH,2016,0.13448130439159556
CH,2017,0.07295378466541269
CH,2019,0.1137915309692743
CH,2020,0.06850072071206714
CH,2021,1.1096981250670312
CZ,1998,0.28615934771693685
CZ,1999,0.32223756266044723
CZ,2000,0.0376101116913139
CZ,2001,0.04975744061556897
CZ,2002,0.05530843041691069
CZ,2004,0.03169014915958135
CZ,2005,0.11081432687560344
CZ,2007,0.07353235344013331
CZ,2009,0.04798324420431066
CZ,2010,0.3231441415341183
CZ,2012,0.07324790720205332
CZ,2013,0.06185999453395041
CZ,2016,0.08856126370695638
CZ,2018,0.060299222898120064
CZ,2020,0.18646518199180695
CZ,2021,0.27824697434556955
DE,2001,0.6339811905000072
DE,2002,0.5343895649437069
DE,2003,2.010504944983918
DE,2004,1.6790803410168529
DE,2005,0.501458937323406
DE,2007,1.3602463852278142
DE,2010,1.5039288839652443
DE,2015,0.34801013325884966
DE,2016,0.6876970685789008
DE,2017,0.9119398359414284
DE,2019,0.9788064783183632
DK,1999,0.20622889083442653
DK,2000,0.47766794878115304
DK,2002,0.16266584136481166
DK,2008,0.13410503824584685
DK,2010,0.42981700102044007
DK,2016,0.1237706921826236
DK,2018,0.08609146791561884
EE,2000,0.059126268347413524
EE,2002,0.048481484874457026
EE,2004,0.1044788628928146
EE,2005,0.0789332507020084
EE,2006,0.008837131707370105
EE,2012,0.023037976361279577
EE,2017,0.03537092653676088
EE,2019,0.025573300215589345
EL,2020,0.029586119764530277
FI,1998,0.08341411312126201
FI,1999,0.0013516649300553407
FI,2000,0.2706332661719375
FI,2004,0.14802205471662466
FI,2005,0.042604050713812125
FI,2007,0.03694100474574369
FI,2008,0.18347810820544774
FI,2018,0.26132286641337044
FI,2020,0.118405496984062
FI,2022,0.02606475424005228
FR,2001,0.8593312627163456
FR,2002,1.2589596609929519
FR,2005,0.4668426954472764
FR,2008,0.08919344632154136
FR,2015,0.30291651891949023
FR,2016,0.14634390167919964
FR,2018,0.2193221676124466
FR,2019,0.04565393657566874
FR,2020,0.25072970567224306
HR,2000,0.0038453533389299355
HR,2001,0.09120510748423616
HR,2002,0.013284914400736425
HR,2004,0.06661844525655813
HR,2007,0.09275695029204423
HR,2008,0.0061789706862146465
HR,2010,0.1077196584294372
HR,2011,0.024376046726844125
HR,2012,0.061262484041670784
HR,2013,0.07173654929984685
HR,2016,0.047575007236709266
HR,2020,0.021707721918822087
HU,1998,0.17748260778225208
HU,1999,0.0017706800172062724
HU,2000,0.0017706800172062724
HU,2001,0.4510319013600543
HU,2002,0.0017706800172062724
HU,2003,0.020737418985666004
HU,2004,0.13436759733102313
HU,2005,0.07782115017484842
HU,2006,0.0017706800172062724
HU,2007,0.24003025785942392
HU,2008,0.0017706800172062724
HU,2009,0.0017706800172062724
HU,2010,0.003664038002977792
HU,2011,0.0017706800172062724
HU,2012,0.09523609136344936
HU,2013,0.0017706800172062724
HU,2014,0.0017706800172062724
HU,2015,0.05994594834976942
HU,2017,0.39975883044967947
HU,2018,0.02886368680886465
HU,2019,0.02206084355882268
HU,2020,0.31425939604000197
HU,2022,0.4304076417142031
IT,2011,1.2687311820492182
IT,2012,0.41209108670759287
IT,2013,0.6844795904337944
IT,2014,0.4659373665111253
IT,2016,0.2079619220592157
IT,2018,0.8113406593527848
IT,2020,0.0246583099564055
LT,2000,0.021919486916188502
LT,2002,0.06851522324876846
LT,2003,0.23312049907592236
LT,2007,0.016105149709006117
LT,2010,0.1729183052009189
LT,2018,0.013983096832476782
LU,2008,0.01980311274665289
LU,2010,0.02718091206525336
LU,2011,0.06475113326292165
LV,1998,0.005132001743953563
LV,2000,0.3271562627732951
LV,2001,0.10291516163365078
LV,2003,0.005135869123273018
LV,2005,0.040000797925684894
LV,2008,0.0016830842587514105
LV,2010,0.19725073567812745
LV,2016,0.015549186095403122
LV,2022,0.1504492372891244
NL,1998,0.3787570414276745
NL,2000,0.08282766386799922
NL,2002,0.19842880743252334
NL,2006,0.2661871888386247
NL,2007,0.09656425275990443
NL,2009,0.16408785473298226
