node,year_construction,capacity_existing
AT,1999,0.10948203133939091
AT,2001,0.06682027688010296
AT,2002,0.11302277260340524
AT,2003,0.028854014153921977
AT,2004,0.06712215227152031
AT,2006,0.19738499655472092
AT,2007,0.29970117492653553
AT,2008,0.30093836952522285
AT,2009,0.18510613927386624
AT,2010,0.270005253977139
AT,2011,0.25362423779263704
AT,2012,0.16393376774334992
AT,2014,0.12437731481409522
AT,2015,0.021000994611858118
AT,2016,0.018623243662208525
AT,2017,0.12980739479212708
AT,2018,0.1512752622848136
AT,2019,0.030557222877604436
AT,2020,0.21644232198809615
AT,2022,0.11698401649049436
BE,2007,0.00046240159193954434
BE,2008,0.001273648402197259
BE,2010,0.0005420596878437742
BE,2012,0.0004402867914854013
BE,2014,0.004407590260307256
BE,2015,0.0019459771778981543
BE,2018,0.0007384447637666294
BE,2019,0.004720506895895949
BE,2020,0.009007113091578376
BG,2016,0.003342741622180411
BG,2017,0.00013047308779751826
BG,2018,0.27322378785153134
BG,2019,0.09868085164802853
CH,1999,0.14833867696483827
CH,2001,0.09053569198119504
CH,2002,0.15313607493191195
CH,2003,0.03909469190838377
CH,2004,0.09094470700971857
CH,2006,0.2674395869662838
CH,2007,0.40606915335351856
CH,2008,0.4077454449574658
CH,2009,0.25080279806678263
CH,2010,0.3658337506029943
CH,2011,0.3436388914245425
CH,2012,0.222116067078856
CH,2014,0.16852049690937587
CH,2015,0.02845453009555099
CH,2016,0.0252328833494333
CH,2017,0.1758777853146079
CH,2018,0.2049648877565574
CH,2019,0.04140239231889964
CH,2020,0.2932606135465434
CH,2022,0.15850321755940205
CZ,2003,0.04009035765095273
CZ,2004,0.03003169824727031
CZ,2007,0.012654578438671987
CZ,2008,0.010355186514408296
CZ,2009,0.016069563121454855
CZ,2010,0.0022622560125171443
CZ,2011,0.037776968819353635
CZ,2012,0.0027629056498358062
CZ,2013,0.10529459235478966
CZ,2014,0.0753912970427445
CZ,2015,0.02445153618320034
CZ,2017,0.035288743275970924
CZ,2019,0.03931075904554304
CZ,2020,0.08181639623574471
