node,year_construction,capacity_existing
LU,2008,0.08729301993410582
LU,2009,0.009271001035337113
LU,2010,0.09636514293895469
LU,2011,0.009271001035337113
LU,2012,0.028498101214684157
LU,2013,0.022395979687082745
LU,2014,0.11785506303898569
LU,2015,0.01632918816564663
LU,2016,0.13824931723894915
LU,2017,0.04437137618898279
LU,2019,0.03548471202680538
LU,2020,0.07559241835588645
LU,2021,0.21556304632530796
LV,2002,0.08607080008068536
LV,2003,0.020817759267682538
LV,2004,0.07019705244226605
LV,2005,0.012110174468056959
LV,2006,0.027698351500055625
LV,2007,0.046829745557135934
LV,2008,0.03661023786767748
LV,2010,0.12606381163767857
LV,2013,0.07647391542267874
LV,2014,0.02991205610580639
LV,2015,0.01719472261760258
LV,2016,0.06869015639767996
LV,2018,0.028159294123763286
LV,2019,0.02814610396350093
LV,2020,0.05642708651796953
LV,2021,0.013545476633524626
LV,2022,0.00921903283444936
NL,2002,2.7901925594970605
NL,2003,3.5304116789506694
NL,2004,2.9293888929718697
NL,2005,2.7901925594970605
NL,2006,2.7901925594970605
NL,2007,2.7901925594970605
NL,2008,3.924132050170117
NL,2009,2.7901925594970605
NL,2010,3.941193656856539
NL,2011,2.7901925594970605
NL,2012,2.4010147968299416
NL,2015,0.39770820442312677
NL,2016,0.11468211481985664
NL,2017,0.6714268093421315
NL,2021,0.11421603131390712
NL,2022,0.48582959990448626
NO,2007,0.012391784704089262
NO,2008,0.011754753400059978
NO,2010,0.011340502053833953
NO,2011,0.004609415100300385
NO,2012,0.01230464591989433
NO,2015,0.013034658188027112
NO,2017,0.0005681304143990984
NO,2019,0.05137852902973328
PL,2002,0.5030420949028922
PL,2003,1.0200098047432988
PL,2004,0.3222008067595279
PL,2005,0.5992485023593218
PL,2006,0.3222008067595279
PL,2007,1.3688886448266366
PL,2008,0.3222008067595279
PL,2009,0.8020660996465384
PL,2010,0.3222008067595279
PL,2011,0.493602066777966
PL,2012,0.3537989389196998
PL,2013,0.21537523636610312
PL,2015,1.12062764614084
PL,2016,2.156328872135854
PL,2018,1.7384324563146112
PL,2019,3.133975248655066
PL,2020,0.2780944937339146
PL,2021,1.1642407270612716
PL,2022,0.3956038906570041
PT,2002,0.044980420945402805
PT,2003,0.025048377188960913
PT,2004,0.032486409720053344
PT,2006,0.05595524937275276
PT,2007,0.03702239356912834
PT,2008,0.053071111954805406
PT,2009,0.044236561535005714
PT,2010,0.1014252850923617
PT,2011,0.02269893580840021
PT,2012,0.02168890445528171
PT,2015,0.02230555446330018
PT,2016,0.0059456065667925495
PT,2017,0.005201199468380935
PT,2018,0.017501889499136336
PT,2021,0.028506609023468993
PT,2022,0.025528982900987596
RO,2002,0.28708874184510685
RO,2003,0.45148412789110365
RO,2004,0.008355701133303304
RO,2006,1.3471915563666206
RO,2009,0.23015651466734074
RO,2010,0.06725082462750985
RO,2011,0.05208580543653429
RO,2012,0.8527069203977743
RO,2013,0.09808442691453399
RO,2015,0.4696466150988456
RO,2016,0.27544656858153965
RO,2017,0.21188713011165203
RO,2018,0.10669198688625812
RO,2019,0.4888756172831678
RO,2020,0.2597355076402352
RO,2021,0.17088942468857213
RO,2022,0.48571466944845504
SE,2003,0.029965889116844446
SE,2004,0.01996301609150347
SE,2005,0.014323356713612345
SE,2007,0.006860637051271101
SE,2008,0.01558924536929851
SE,2010,0.08410127585907601
SE,2018,0.07279384993729185
SE,2019,0.03164785664452019
SI,2002,0.0671608926133248
SI,2004,0.06438702663039818
SI,2008,0.024876661250354086
SI,2009,0.042921057729230265
SI,2010,0.02311093994322821
SI,2011,0.07697870657489468
SI,2013,0.06098670700139373
SI,2014,0.0017075386376519393
SI,2015,0.05196920294705597
SI,2016,0.08059872416786938
SI,2019,0.005713185020400523
SI,2022,0.02822550527766462
SK,2003,0.47295163630115855
SK,2005,0.8186023768430042
SK,2006,0.06541556684477001
SK,2010,0.552072613790358
SK,2012,0.7002885297965165
SK,2013,0.10512720694609534
SK,2015,0.0019045326446818223
SK,2016,0.04282951465535323
SK,2017,0.18779103915048356
SK,2018,0.35651109273927695
SK,2019,0.20286709119149382
SK,2020,0.28952067084098143
SK,2021,0.2657773875714433
UK,2002,11.356332767751194
UK,2003,11.15015119151321
UK,2004,7.554121697685682
UK,2005,6.554825312531609
UK,2006,6.554825312531609
UK,2007,6.554825312531609
UK,2008,6.811019369089906
UK,2009,6.554825312531609
UK,2010,8.813653934158944
UK,2011,6.554825312531609
UK,2012,9.181445735689982
UK,2014,0.6624786693267969
UK,2015,2.0235638380282635
UK,2016,4.366632825731786
UK,2017,6.607008199363433
UK,2018,1.9446588439657326
UK,2019,2.3972987668920736
UK,2021,4.169960252670817
